,"Voltage, V","Current, A"
0,-0.8,-4.10419e-05
1,-0.795,-3.96679e-05
2,-0.79,-3.84916e-05
3,-0.785,-3.74191e-05
4,-0.78,-3.64661e-05
5,-0.775,-3.56595e-05
6,-0.77,-3.48401e-05
7,-0.765,-3.40166e-05
8,-0.76,-3.30681e-05
9,-0.755,-3.23581e-05
10,-0.75,-3.17405e-05
11,-0.745,-3.11735e-05
12,-0.74,-3.05358e-05
13,-0.735,-2.98951e-05
14,-0.73,-2.93679e-05
15,-0.725,-2.87426e-05
16,-0.72,-2.82076e-05
17,-0.715,-2.76944e-05
18,-0.71,-2.73091e-05
19,-0.705,-2.67256e-05
20,-0.7,-2.63495e-05
21,-0.695,-2.58639e-05
22,-0.69,-2.52671e-05
23,-0.685,-2.48892e-05
24,-0.68,-2.42971e-05
25,-0.675,-2.391e-05
26,-0.67,-2.35668e-05
27,-0.665,-2.32724e-05
28,-0.66,-2.29942e-05
29,-0.655,-2.25835e-05
30,-0.65,-2.24699e-05
31,-0.645,-2.21721e-05
32,-0.64,-2.18617e-05
33,-0.635,-2.14422e-05
34,-0.63,-2.11082e-05
35,-0.625,-2.07966e-05
36,-0.62,-2.04645e-05
37,-0.615,-1.9961e-05
38,-0.61,-1.97291e-05
39,-0.605,-1.94242e-05
40,-0.600001,-1.91057e-05
41,-0.595001,-1.88551e-05
42,-0.590001,-1.8619e-05
43,-0.585001,-1.84118e-05
44,-0.580001,-1.8176e-05
45,-0.575001,-1.78951e-05
46,-0.570001,-1.76751e-05
47,-0.565001,-1.74411e-05
48,-0.560001,-1.71861e-05
49,-0.555001,-1.68954e-05
50,-0.550001,-1.66683e-05
51,-0.545001,-1.64536e-05
52,-0.540001,-1.61434e-05
53,-0.535001,-1.58771e-05
54,-0.530001,-1.57047e-05
55,-0.525001,-1.5491e-05
56,-0.520001,-1.52747e-05
57,-0.515001,-1.50526e-05
58,-0.510001,-1.48666e-05
59,-0.505001,-1.46772e-05
60,-0.500001,-1.44685e-05
61,-0.495001,-1.4247e-05
62,-0.490001,-1.40417e-05
63,-0.485001,-1.38487e-05
64,-0.480001,-1.36395e-05
65,-0.475001,-1.34307e-05
66,-0.470001,-1.32281e-05
67,-0.465001,-1.30245e-05
68,-0.460001,-1.28341e-05
69,-0.455001,-1.2632e-05
70,-0.450001,-1.24487e-05
71,-0.445001,-1.22618e-05
72,-0.440001,-1.20764e-05
73,-0.435001,-1.18976e-05
74,-0.430001,-1.1707e-05
75,-0.425001,-1.15273e-05
76,-0.420001,-1.13497e-05
77,-0.415001,-1.1165e-05
78,-0.410001,-1.09839e-05
79,-0.405001,-1.07984e-05
80,-0.400001,-1.06093e-05
81,-0.395001,-1.04283e-05
82,-0.390001,-1.02474e-05
83,-0.385001,-1.00732e-05
84,-0.380001,-9.90696e-06
85,-0.375001,-9.73957e-06
86,-0.370001,-9.57111e-06
87,-0.365001,-9.4094e-06
88,-0.360001,-9.25574e-06
89,-0.355001,-9.08315e-06
90,-0.350001,-8.9166e-06
91,-0.345001,-8.75498e-06
92,-0.340001,-8.59337e-06
93,-0.335001,-8.42971e-06
94,-0.330001,-8.26723e-06
95,-0.325001,-8.10777e-06
96,-0.320001,-7.9506e-06
97,-0.315001,-7.79679e-06
98,-0.310001,-7.64633e-06
99,-0.305001,-7.49204e-06
100,-0.300001,-7.34008e-06
101,-0.295001,-7.18951e-06
102,-0.290001,-7.04443e-06
103,-0.285001,-6.89981e-06
104,-0.280001,-6.75719e-06
105,-0.275001,-6.60853e-06
106,-0.270001,-6.47499e-06
107,-0.265001,-6.324e-06
108,-0.260001,-6.17039e-06
109,-0.255001,-6.02697e-06
110,-0.250001,-5.87936e-06
111,-0.245001,-5.73079e-06
112,-0.240001,-5.58003e-06
113,-0.235001,-5.43494e-06
114,-0.230001,-5.28383e-06
115,-0.225001,-5.13104e-06
116,-0.220001,-4.9939e-06
117,-0.215001,-4.87068e-06
118,-0.210001,-4.74968e-06
119,-0.205001,-4.62041e-06
120,-0.200002,-4.46997e-06
121,-0.195002,-4.32379e-06
122,-0.190002,-4.175e-06
123,-0.185002,-3.99544e-06
124,-0.180002,-3.82963e-06
125,-0.175002,-3.67709e-06
126,-0.170002,-3.59292e-06
127,-0.165002,-3.43233e-06
128,-0.160002,-3.31393e-06
129,-0.155002,-3.26029e-06
130,-0.150002,-3.08139e-06
131,-0.145002,-3.02513e-06
132,-0.140002,-2.89356e-06
133,-0.135002,-2.74801e-06
134,-0.130002,-2.63874e-06
135,-0.125002,-2.45757e-06
136,-0.120002,-2.32821e-06
137,-0.115002,-2.24981e-06
138,-0.110002,-2.15461e-06
139,-0.105002,-1.99642e-06
140,-0.100002,-1.85565e-06
141,-0.0950018,-1.73216e-06
142,-0.0900018,-1.59911e-06
143,-0.0850018,-1.45458e-06
144,-0.0800018,-1.29904e-06
145,-0.0750018,-1.14244e-06
146,-0.0700018,-1.00646e-06
147,-0.0650018,-8.60227e-07
148,-0.0600019,-7.32955e-07
149,-0.0550019,-6.15407e-07
150,-0.0500019,-4.9206e-07
151,-0.0450019,-3.67526e-07
152,-0.0400019,-2.25787e-07
153,-0.0350019,-8.73152e-08
154,-0.0300019,5.19507e-08
155,-0.0250019,1.91449e-07
156,-0.020002,3.24467e-07
157,-0.015002,4.56235e-07
158,-0.010002,5.84344e-07
159,-0.00500199,7.2331e-07
160,-2e-06,8.78415e-07
161,0.00499799,1.0253e-06
162,0.00999797,1.15964e-06
163,0.014998,1.29038e-06
164,0.0199979,1.41874e-06
165,0.0249979,1.56215e-06
166,0.0299979,1.69652e-06
167,0.0349979,1.81301e-06
168,0.0399979,1.95734e-06
169,0.0449979,2.12611e-06
170,0.0499979,2.28583e-06
171,0.0549979,2.431e-06
172,0.0599978,2.58214e-06
173,0.0649978,2.73517e-06
174,0.0699978,2.90263e-06
175,0.0749978,3.04897e-06
176,0.0799978,3.18924e-06
177,0.0849978,3.37353e-06
178,0.0899978,3.55098e-06
179,0.0949978,3.70264e-06
180,0.0999977,3.85256e-06
181,0.104998,4.01748e-06
182,0.109998,4.17025e-06
183,0.114998,4.32711e-06
184,0.119998,4.49025e-06
185,0.124998,4.68235e-06
186,0.129998,4.87199e-06
187,0.134998,5.05081e-06
188,0.139998,5.23891e-06
189,0.144998,5.44561e-06
190,0.149998,5.65528e-06
191,0.154998,5.86357e-06
192,0.159998,6.06904e-06
193,0.164998,6.28168e-06
194,0.169998,6.49684e-06
195,0.174998,6.70204e-06
196,0.179998,6.89822e-06
197,0.184998,7.09352e-06
198,0.189998,7.31379e-06
199,0.194998,7.53959e-06
200,0.199997,7.76603e-06
201,0.204997,7.99022e-06
202,0.209997,8.22531e-06
203,0.214997,8.45976e-06
204,0.219997,8.6998e-06
205,0.224997,8.94645e-06
206,0.229997,9.1786e-06
207,0.234997,9.43104e-06
208,0.239997,9.68546e-06
209,0.244997,9.93865e-06
210,0.249997,1.01927e-05
211,0.254997,1.04583e-05
