,"Voltage, V","Current, A"
0,-0.8,-2.60069e-05
1,-0.795,-2.51182e-05
2,-0.79,-2.43818e-05
3,-0.785,-2.37179e-05
4,-0.78,-2.30985e-05
5,-0.775,-2.25074e-05
6,-0.77,-2.19634e-05
7,-0.765,-2.14468e-05
8,-0.76,-2.09599e-05
9,-0.755,-2.04763e-05
10,-0.75,-2.00245e-05
11,-0.745,-1.95896e-05
12,-0.74,-1.91707e-05
13,-0.735,-1.8764e-05
14,-0.73,-1.8373e-05
15,-0.725,-1.79981e-05
16,-0.72,-1.76325e-05
17,-0.715,-1.72772e-05
18,-0.71,-1.69353e-05
19,-0.705,-1.66036e-05
20,-0.7,-1.62851e-05
21,-0.695,-1.59729e-05
22,-0.69,-1.56688e-05
23,-0.685,-1.53762e-05
24,-0.68,-1.50886e-05
25,-0.675,-1.48079e-05
26,-0.67,-1.45343e-05
27,-0.665,-1.42697e-05
28,-0.66,-1.40103e-05
29,-0.655,-1.37611e-05
30,-0.65,-1.35335e-05
31,-0.645,-1.3289e-05
32,-0.64,-1.30517e-05
33,-0.635,-1.28222e-05
34,-0.63,-1.25921e-05
35,-0.625,-1.23742e-05
36,-0.62,-1.21615e-05
37,-0.615,-1.1948e-05
38,-0.61,-1.17377e-05
39,-0.605,-1.15365e-05
40,-0.600001,-1.13369e-05
41,-0.595001,-1.11404e-05
42,-0.590001,-1.09512e-05
43,-0.585001,-1.07627e-05
44,-0.580001,-1.05744e-05
45,-0.575001,-1.03863e-05
46,-0.570001,-1.0208e-05
47,-0.565001,-1.00277e-05
48,-0.560001,-9.84934e-06
49,-0.555001,-9.67519e-06
50,-0.550001,-9.5062e-06
51,-0.545001,-9.33092e-06
52,-0.540001,-9.16399e-06
53,-0.535001,-8.9948e-06
54,-0.530001,-8.83289e-06
55,-0.525001,-8.66728e-06
56,-0.520001,-8.50487e-06
57,-0.515001,-8.34289e-06
58,-0.510001,-8.18377e-06
59,-0.505001,-8.02441e-06
60,-0.500001,-7.87017e-06
61,-0.495001,-7.71411e-06
62,-0.490001,-7.56095e-06
63,-0.485001,-7.40644e-06
64,-0.480001,-7.25382e-06
65,-0.475001,-7.10721e-06
66,-0.470001,-6.95752e-06
67,-0.465001,-6.80931e-06
68,-0.460001,-6.66419e-06
69,-0.455001,-6.5232e-06
70,-0.450001,-6.37976e-06
71,-0.445001,-6.23839e-06
72,-0.440001,-6.09875e-06
73,-0.435001,-5.95971e-06
74,-0.430001,-5.82365e-06
75,-0.425001,-5.6905e-06
76,-0.420001,-5.55806e-06
77,-0.415001,-5.42714e-06
78,-0.410001,-5.29787e-06
79,-0.405001,-5.17068e-06
80,-0.400001,-5.04239e-06
81,-0.395001,-4.91572e-06
82,-0.390001,-4.79507e-06
83,-0.385001,-4.67525e-06
84,-0.380001,-4.55353e-06
85,-0.375001,-4.43553e-06
86,-0.370001,-4.31781e-06
87,-0.365001,-4.19989e-06
88,-0.360001,-4.08327e-06
89,-0.355001,-3.96757e-06
90,-0.350001,-3.85617e-06
91,-0.345001,-3.74782e-06
92,-0.340001,-3.67834e-06
93,-0.335001,-3.56518e-06
94,-0.330001,-3.45317e-06
95,-0.325001,-3.34471e-06
96,-0.320001,-3.23751e-06
97,-0.315001,-3.13237e-06
98,-0.310001,-3.03779e-06
99,-0.305001,-2.94088e-06
100,-0.300001,-2.81686e-06
101,-0.295001,-2.7181e-06
102,-0.290001,-2.6185e-06
103,-0.285001,-2.51904e-06
104,-0.280001,-2.42002e-06
105,-0.275001,-2.32665e-06
106,-0.270001,-2.23173e-06
107,-0.265001,-2.13519e-06
108,-0.260001,-2.04373e-06
109,-0.255001,-1.95032e-06
110,-0.250001,-1.8643e-06
111,-0.245001,-1.77566e-06
112,-0.240001,-1.68672e-06
113,-0.235001,-1.5985e-06
114,-0.230001,-1.51145e-06
115,-0.225001,-1.42494e-06
116,-0.220001,-1.34113e-06
117,-0.215001,-1.25347e-06
118,-0.210001,-1.16965e-06
119,-0.205001,-1.08291e-06
120,-0.200002,-9.97799e-07
121,-0.195002,-9.11651e-07
122,-0.190002,-8.25116e-07
123,-0.185002,-7.37904e-07
124,-0.180002,-6.49528e-07
125,-0.175002,-5.60113e-07
126,-0.170002,-4.68631e-07
127,-0.165002,-3.78918e-07
128,-0.160002,-2.87012e-07
129,-0.155002,-1.94289e-07
130,-0.150002,-1.00609e-07
131,-0.145002,-1.07932e-08
132,-0.140002,8.80357e-08
133,-0.135002,1.83157e-07
134,-0.130002,2.77899e-07
135,-0.125002,3.75264e-07
136,-0.120002,4.67213e-07
137,-0.115002,5.67611e-07
138,-0.110002,6.60112e-07
139,-0.105002,7.4864e-07
140,-0.100002,8.41848e-07
141,-0.0950018,9.33684e-07
142,-0.0900018,1.03695e-06
143,-0.0850018,1.13731e-06
144,-0.0800018,1.24162e-06
145,-0.0750018,1.342e-06
146,-0.0700018,1.44409e-06
147,-0.0650018,1.54403e-06
148,-0.0600019,1.64954e-06
149,-0.0550019,1.75819e-06
150,-0.0500019,1.86803e-06
151,-0.0450019,1.9784e-06
152,-0.0400019,2.08139e-06
153,-0.0350019,2.16975e-06
154,-0.0300019,2.30376e-06
155,-0.0250019,2.4453e-06
156,-0.020002,2.5931e-06
157,-0.015002,2.82155e-06
158,-0.010002,2.93865e-06
159,-0.00500199,3.09018e-06
160,-2e-06,3.25331e-06
161,0.00499799,3.42852e-06
162,0.00999797,3.61537e-06
163,0.014998,3.81566e-06
164,0.0199979,4.03015e-06
165,0.0249979,4.25898e-06
166,0.0299979,4.50391e-06
167,0.0349979,4.76772e-06
168,0.0399979,5.04956e-06
169,0.0449979,5.34793e-06
170,0.0499979,5.67028e-06
171,0.0549979,6.01159e-06
172,0.0599978,6.37636e-06
173,0.0649978,6.76201e-06
174,0.0699978,7.17325e-06
175,0.0749978,7.60561e-06
176,0.0799978,8.06159e-06
177,0.0849978,8.53926e-06
178,0.0899978,9.04136e-06
179,0.0949978,9.56287e-06
180,0.0999977,1.01064e-05
181,0.104998,1.06711e-05
182,0.109998,1.12523e-05
183,0.114998,1.18521e-05
184,0.119998,1.24714e-05
185,0.124998,1.31049e-05
186,0.129998,1.37525e-05
187,0.134998,1.44141e-05
188,0.139998,1.50886e-05
189,0.144998,1.57728e-05
190,0.149998,1.6473e-05
191,0.154998,1.71855e-05
192,0.159998,1.79152e-05
