,"Voltage, V","Current, A"
0,-0.8,-0.000128749
1,-0.795,-8.39922e-05
2,-0.79,-6.75084e-05
3,-0.785,-5.79052e-05
4,-0.78,-5.51658e-05
5,-0.775,-5.05186e-05
6,-0.77,-4.68861e-05
7,-0.765,-4.3899e-05
8,-0.76,-4.14161e-05
9,-0.755,-3.93068e-05
10,-0.75,-3.74541e-05
11,-0.745,-3.58157e-05
12,-0.74,-3.4717e-05
13,-0.735,-3.33893e-05
14,-0.73,-3.21711e-05
15,-0.725,-3.10721e-05
16,-0.72,-3.00152e-05
17,-0.715,-2.90533e-05
18,-0.71,-2.81492e-05
19,-0.705,-2.73118e-05
20,-0.7,-2.65193e-05
21,-0.695,-2.5757e-05
22,-0.69,-2.50514e-05
23,-0.685,-2.43919e-05
24,-0.68,-2.37553e-05
25,-0.675,-2.3149e-05
26,-0.67,-2.25864e-05
27,-0.665,-2.20359e-05
28,-0.66,-2.15056e-05
29,-0.655,-2.10064e-05
30,-0.65,-2.05343e-05
31,-0.645,-2.00711e-05
32,-0.64,-1.96316e-05
33,-0.635,-1.9214e-05
34,-0.63,-1.88091e-05
35,-0.625,-1.84284e-05
36,-0.62,-1.80457e-05
37,-0.615,-1.76688e-05
38,-0.61,-1.7304e-05
39,-0.605,-1.69797e-05
40,-0.600001,-1.66459e-05
41,-0.595001,-1.63357e-05
42,-0.590001,-1.60254e-05
43,-0.585001,-1.57226e-05
44,-0.580001,-1.54245e-05
45,-0.575001,-1.5139e-05
46,-0.570001,-1.48731e-05
47,-0.565001,-1.46189e-05
48,-0.560001,-1.43596e-05
49,-0.555001,-1.41084e-05
50,-0.550001,-1.38627e-05
51,-0.545001,-1.36228e-05
52,-0.540001,-1.33884e-05
53,-0.535001,-1.31544e-05
54,-0.530001,-1.29358e-05
55,-0.525001,-1.27195e-05
56,-0.520001,-1.25138e-05
57,-0.515001,-1.22989e-05
58,-0.510001,-1.20589e-05
59,-0.505001,-1.18772e-05
60,-0.500001,-1.16938e-05
61,-0.495001,-1.15574e-05
62,-0.490001,-1.13573e-05
63,-0.485001,-1.12102e-05
64,-0.480001,-1.09971e-05
65,-0.475001,-1.07955e-05
66,-0.470001,-1.05893e-05
67,-0.465001,-1.03872e-05
68,-0.460001,-1.03098e-05
69,-0.455001,-1.01156e-05
70,-0.450001,-1.00411e-05
71,-0.445001,-9.93183e-06
72,-0.440001,-9.74057e-06
73,-0.435001,-9.53557e-06
74,-0.430001,-9.34764e-06
75,-0.425001,-9.23757e-06
76,-0.420001,-9.10805e-06
77,-0.415001,-8.97183e-06
78,-0.410001,-8.83426e-06
79,-0.405001,-8.679e-06
80,-0.400001,-8.52927e-06
81,-0.395001,-8.34241e-06
82,-0.390001,-8.21512e-06
83,-0.385001,-8.10749e-06
84,-0.380001,-7.97427e-06
85,-0.375001,-7.86338e-06
86,-0.370001,-7.73376e-06
87,-0.365001,-7.59487e-06
88,-0.360001,-7.47625e-06
89,-0.355001,-7.3328e-06
90,-0.350001,-7.21183e-06
91,-0.345001,-7.09564e-06
92,-0.340001,-6.97414e-06
93,-0.335001,-6.86734e-06
94,-0.330001,-6.74467e-06
95,-0.325001,-6.61026e-06
96,-0.320001,-6.49486e-06
97,-0.315001,-6.36946e-06
98,-0.310001,-6.25012e-06
99,-0.305001,-6.13292e-06
100,-0.300001,-6.01028e-06
101,-0.295001,-5.89718e-06
102,-0.290001,-5.77931e-06
103,-0.285001,-5.65729e-06
104,-0.280001,-5.54379e-06
105,-0.275001,-5.41435e-06
106,-0.270001,-5.29927e-06
107,-0.265001,-5.18073e-06
108,-0.260001,-5.06026e-06
109,-0.255001,-4.94133e-06
110,-0.250001,-4.82334e-06
111,-0.245001,-4.70164e-06
112,-0.240001,-4.58302e-06
113,-0.235001,-4.4662e-06
114,-0.230001,-4.33828e-06
115,-0.225001,-4.22254e-06
116,-0.220001,-4.09921e-06
117,-0.215001,-3.97729e-06
118,-0.210001,-3.86017e-06
119,-0.205001,-3.7411e-06
120,-0.200002,-3.65807e-06
121,-0.195002,-3.52725e-06
122,-0.190002,-3.4082e-06
123,-0.185002,-3.25053e-06
124,-0.180002,-3.08385e-06
125,-0.175002,-2.97011e-06
126,-0.170002,-2.88666e-06
127,-0.165002,-2.79e-06
128,-0.160002,-2.67903e-06
129,-0.155002,-2.54511e-06
130,-0.150002,-2.42476e-06
131,-0.145002,-2.31521e-06
132,-0.140002,-2.19007e-06
133,-0.135002,-2.07003e-06
134,-0.130002,-1.95008e-06
135,-0.125002,-1.83176e-06
136,-0.120002,-1.74653e-06
137,-0.115002,-1.61197e-06
138,-0.110002,-1.52059e-06
139,-0.105002,-1.30577e-06
140,-0.100002,-1.1472e-06
141,-0.0950018,-1.0573e-06
142,-0.0900018,-9.2859e-07
143,-0.0850018,-7.7663e-07
144,-0.0800018,-6.55302e-07
145,-0.0750018,-5.63135e-07
146,-0.0700018,-4.43796e-07
147,-0.0650018,-3.30357e-07
148,-0.0600019,-2.1389e-07
149,-0.0550019,-9.52498e-08
150,-0.0500019,2.46896e-08
151,-0.0450019,1.50742e-07
152,-0.0400019,2.74671e-07
153,-0.0350019,4.00819e-07
154,-0.0300019,5.28138e-07
155,-0.0250019,6.64823e-07
156,-0.020002,7.95241e-07
157,-0.015002,9.13936e-07
158,-0.010002,1.03838e-06
159,-0.00500199,1.17162e-06
160,-2e-06,1.305e-06
161,0.00499799,1.42607e-06
162,0.00999797,1.54546e-06
163,0.014998,1.66832e-06
164,0.0199979,1.79849e-06
165,0.0249979,1.9214e-06
