,"Voltage, V","Current, A"
0,-0.8,-9.81228e-05
1,-0.795,-8.87107e-05
2,-0.79,-8.146e-05
3,-0.785,-7.47919e-05
4,-0.78,-6.96566e-05
5,-0.775,-6.53798e-05
6,-0.77,-6.17621e-05
7,-0.765,-5.86503e-05
8,-0.76,-5.59218e-05
9,-0.755,-5.35611e-05
10,-0.75,-5.14457e-05
11,-0.745,-4.95295e-05
12,-0.74,-4.77973e-05
13,-0.735,-4.62184e-05
14,-0.73,-4.50228e-05
15,-0.725,-4.34592e-05
16,-0.72,-4.20796e-05
17,-0.715,-4.08533e-05
18,-0.71,-3.96882e-05
19,-0.705,-3.86152e-05
20,-0.7,-3.75882e-05
21,-0.695,-3.65918e-05
22,-0.69,-3.56567e-05
23,-0.685,-3.47676e-05
24,-0.68,-3.39398e-05
25,-0.675,-3.32347e-05
26,-0.67,-3.23609e-05
27,-0.665,-3.15791e-05
28,-0.66,-3.08433e-05
29,-0.655,-3.01535e-05
30,-0.65,-2.94484e-05
31,-0.645,-2.88506e-05
32,-0.64,-2.81914e-05
33,-0.635,-2.75323e-05
34,-0.63,-2.69498e-05
35,-0.625,-2.63519e-05
36,-0.62,-2.57847e-05
37,-0.615,-2.52176e-05
38,-0.61,-2.46351e-05
39,-0.605,-2.41139e-05
40,-0.600001,-2.3608e-05
41,-0.595001,-2.31175e-05
42,-0.590001,-2.26116e-05
43,-0.585001,-2.20904e-05
44,-0.580001,-2.16459e-05
45,-0.575001,-2.1186e-05
46,-0.570001,-2.07721e-05
47,-0.565001,-2.03276e-05
48,-0.560001,-1.99137e-05
49,-0.555001,-1.94998e-05
50,-0.550001,-1.90859e-05
51,-0.545001,-1.87334e-05
52,-0.540001,-1.83348e-05
53,-0.535001,-1.79516e-05
54,-0.530001,-1.75837e-05
55,-0.525001,-1.72311e-05
56,-0.520001,-1.68632e-05
57,-0.515001,-1.6526e-05
58,-0.510001,-1.61734e-05
59,-0.505001,-1.58975e-05
60,-0.500001,-1.55296e-05
61,-0.495001,-1.51923e-05
62,-0.490001,-1.48704e-05
63,-0.485001,-1.45638e-05
64,-0.480001,-1.42419e-05
65,-0.475001,-1.39354e-05
66,-0.470001,-1.36288e-05
67,-0.465001,-1.33375e-05
68,-0.460001,-1.30463e-05
69,-0.455001,-1.2755e-05
70,-0.450001,-1.24331e-05
