,"Voltage, V","Current, A"
0,-0.8,-3.1012e-05
1,-0.795,-3.01689e-05
2,-0.79,-2.93564e-05
3,-0.785,-2.86513e-05
4,-0.78,-2.80075e-05
5,-0.775,-2.7333e-05
6,-0.77,-2.66892e-05
7,-0.765,-2.6076e-05
8,-0.76,-2.55242e-05
9,-0.755,-2.5003e-05
10,-0.75,-2.44511e-05
11,-0.745,-2.39299e-05
12,-0.74,-2.34547e-05
13,-0.735,-2.29795e-05
14,-0.73,-2.25196e-05
15,-0.725,-2.20751e-05
16,-0.72,-2.16459e-05
17,-0.715,-2.1232e-05
18,-0.71,-2.08334e-05
19,-0.705,-2.04196e-05
20,-0.7,-2.0021e-05
21,-0.695,-1.96531e-05
22,-0.69,-1.92852e-05
23,-0.685,-1.89173e-05
24,-0.68,-1.85647e-05
25,-0.675,-1.82122e-05
26,-0.67,-1.78749e-05
27,-0.665,-1.75377e-05
28,-0.66,-1.72004e-05
29,-0.655,-1.68939e-05
30,-0.65,-1.65566e-05
31,-0.645,-1.62347e-05
32,-0.64,-1.59281e-05
33,-0.635,-1.56216e-05
34,-0.63,-1.5315e-05
35,-0.625,-1.50237e-05
36,-0.62,-1.47325e-05
37,-0.615,-1.44259e-05
38,-0.61,-1.415e-05
39,-0.605,-1.3874e-05
40,-0.600001,-1.35828e-05
41,-0.595001,-1.33069e-05
42,-0.590001,-1.30309e-05
43,-0.585001,-1.2755e-05
44,-0.580001,-1.24791e-05
45,-0.575001,-1.22338e-05
46,-0.570001,-1.19732e-05
47,-0.565001,-1.17433e-05
48,-0.560001,-1.14674e-05
49,-0.555001,-1.12221e-05
50,-0.550001,-1.09768e-05
51,-0.545001,-1.07469e-05
52,-0.540001,-1.0517e-05
53,-0.535001,-1.0287e-05
54,-0.530001,-1.00571e-05
55,-0.525001,-9.84248e-06
56,-0.520001,-9.62787e-06
57,-0.515001,-9.41327e-06
58,-0.510001,-9.19866e-06
59,-0.505001,-8.99938e-06
60,-0.500001,-8.78477e-06
61,-0.495001,-8.58549e-06
62,-0.490001,-8.40154e-06
63,-0.485001,-8.20227e-06
64,-0.480001,-8.01832e-06
65,-0.475001,-7.83437e-06
66,-0.470001,-7.63509e-06
