,"Voltage, V","Current, A"
0,-0.8,-5.06301e-05
1,-0.795,-3.68545e-05
2,-0.79,-2.92014e-05
3,-0.785,-2.46095e-05
4,-0.78,-2.80555e-05
5,-0.775,-2.54504e-05
6,-0.77,-2.33049e-05
7,-0.765,-2.17725e-05
8,-0.76,-2.16306e-05
9,-0.755,-2.03582e-05
10,-0.75,-1.93312e-05
11,-0.745,-1.84421e-05
12,-0.74,-1.76297e-05
13,-0.735,-1.68632e-05
14,-0.73,-1.61887e-05
15,-0.725,-1.55756e-05
16,-0.72,-1.5039e-05
17,-0.715,-1.44872e-05
18,-0.71,-1.39967e-05
19,-0.705,-1.35368e-05
20,-0.7,-1.31076e-05
21,-0.695,-1.2709e-05
22,-0.69,-1.23258e-05
23,-0.685,-1.19579e-05
24,-0.68,-1.16207e-05
25,-0.675,-1.12987e-05
26,-0.67,-1.09922e-05
27,-0.665,-1.06856e-05
28,-0.66,-1.03943e-05
29,-0.655,-1.01184e-05
30,-0.65,-9.84248e-06
31,-0.645,-9.58189e-06
32,-0.64,-9.33662e-06
33,-0.635,-9.10668e-06
34,-0.63,-8.87675e-06
35,-0.625,-8.64681e-06
36,-0.62,-8.4322e-06
37,-0.615,-8.23292e-06
38,-0.61,-8.03365e-06
39,-0.605,-7.83437e-06
40,-0.600001,-7.63509e-06
41,-0.595001,-7.46647e-06
42,-0.590001,-7.28252e-06
43,-0.585001,-7.1139e-06
44,-0.580001,-6.92995e-06
45,-0.575001,-6.76133e-06
46,-0.570001,-6.59271e-06
47,-0.565001,-6.43942e-06
48,-0.560001,-6.28613e-06
49,-0.555001,-6.14817e-06
50,-0.550001,-5.99488e-06
51,-0.545001,-5.85691e-06
52,-0.540001,-5.71895e-06
53,-0.535001,-5.58099e-06
54,-0.530001,-5.45836e-06
55,-0.525001,-5.3204e-06
56,-0.520001,-5.18243e-06
57,-0.515001,-5.0598e-06
58,-0.510001,-4.93717e-06
59,-0.505001,-4.81454e-06
60,-0.500001,-4.72256e-06
61,-0.495001,-4.78065e-06
62,-0.490001,-4.58759e-06
63,-0.485001,-4.46501e-06
64,-0.480001,-4.35162e-06
65,-0.475001,-4.2413e-06
66,-0.470001,-4.11873e-06
67,-0.465001,-4.01454e-06
68,-0.460001,-3.91801e-06
69,-0.455001,-3.81075e-06
70,-0.450001,-3.71422e-06
71,-0.445001,-3.63301e-06
72,-0.440001,-3.53802e-06
73,-0.435001,-3.42463e-06
74,-0.430001,-3.31584e-06
75,-0.425001,-3.21012e-06
76,-0.420001,-3.10593e-06
77,-0.415001,-3.00633e-06
78,-0.410001,-2.91593e-06
79,-0.405001,-2.81328e-06
80,-0.400001,-2.71675e-06
81,-0.395001,-2.63094e-06
82,-0.390001,-2.54207e-06
83,-0.385001,-2.45474e-06
84,-0.380001,-2.36433e-06
85,-0.375001,-2.2678e-06
86,-0.370001,-2.17281e-06
87,-0.365001,-2.08087e-06
88,-0.360001,-1.99047e-06
89,-0.355001,-1.9016e-06
90,-0.350001,-1.8112e-06
91,-0.345001,-1.71927e-06
92,-0.340001,-1.63347e-06
93,-0.335001,-1.54766e-06
94,-0.330001,-1.46186e-06
95,-0.325001,-1.37452e-06
96,-0.320001,-1.29025e-06
97,-0.315001,-1.20751e-06
98,-0.310001,-1.1263e-06
99,-0.305001,-1.0405e-06
100,-0.300001,-9.57757e-07
101,-0.295001,-8.78082e-07
102,-0.290001,-7.96874e-07
103,-0.285001,-7.18731e-07
104,-0.280001,-6.43652e-07
105,-0.275001,-5.68573e-07
106,-0.270001,-4.91962e-07
107,-0.265001,-4.16883e-07
108,-0.260001,-3.44869e-07
109,-0.255001,-2.78984e-07
110,-0.250001,-2.91738e-07
111,-0.245001,-2.20759e-07
112,-0.240001,-8.89885e-08
113,-0.235001,-2.3103e-08
114,-0.230001,4.27824e-08
115,-0.225001,2.60486e-08
116,-0.220001,1.5068e-07
117,-0.215001,2.11232e-07
118,-0.210001,2.69332e-07
119,-0.205001,3.25439e-07
120,-0.200002,3.80166e-07
121,-0.195002,4.33974e-07
122,-0.190002,4.86095e-07
123,-0.185002,5.38676e-07
124,-0.180002,5.89418e-07
125,-0.175002,5.79059e-07
126,-0.170002,6.89379e-07
127,-0.165002,7.41475e-07
128,-0.160002,7.9357e-07
129,-0.155002,8.45666e-07
130,-0.150002,8.99293e-07
131,-0.145002,9.49857e-07
132,-0.140002,9.97355e-07
133,-0.135002,1.05098e-06
134,-0.130002,1.10614e-06
135,-0.125002,1.15977e-06
136,-0.120002,1.21187e-06
137,-0.115002,1.27009e-06
138,-0.110002,1.31912e-06
139,-0.105002,1.37735e-06
140,-0.100002,1.43404e-06
141,-0.0950018,1.4892e-06
142,-0.0900018,1.55202e-06
143,-0.0850018,1.60871e-06
144,-0.0800018,1.67e-06
145,-0.0750018,1.73129e-06
146,-0.0700018,1.79105e-06
147,-0.0650018,1.8554e-06
148,-0.0600019,1.92128e-06
149,-0.0550019,1.98564e-06
150,-0.0500019,2.04999e-06
151,-0.0450019,2.11588e-06
152,-0.0400019,2.18329e-06
153,-0.0350019,2.25071e-06
154,-0.0300019,2.32119e-06
155,-0.0250019,2.38861e-06
156,-0.020002,2.46063e-06
157,-0.015002,2.53264e-06
158,-0.010002,2.60312e-06
159,-0.00500199,2.6736e-06
160,-2e-06,2.74562e-06
161,0.00499799,2.81916e-06
162,0.00999797,2.88965e-06
163,0.014998,2.96319e-06
164,0.0199979,3.03521e-06
165,0.0249979,3.11182e-06
166,0.0299979,3.18383e-06
167,0.0349979,3.25585e-06
168,0.0399979,3.3248e-06
169,0.0449979,3.39681e-06
170,0.0499979,3.47036e-06
171,0.0549979,3.54237e-06
172,0.0599978,3.61439e-06
173,0.0649978,3.68334e-06
174,0.0699978,3.75382e-06
175,0.0749978,3.82277e-06
176,0.0799978,3.88559e-06
177,0.0849978,3.95301e-06
178,0.0899978,4.03881e-06
179,0.0949978,4.11236e-06
180,0.0999977,4.18744e-06
181,0.104998,4.26711e-06
182,0.109998,4.33606e-06
183,0.114998,4.40348e-06
184,0.119998,4.47243e-06
185,0.124998,4.53832e-06
186,0.129998,4.60727e-06
187,0.134998,4.67468e-06
188,0.139998,4.74516e-06
189,0.144998,4.81718e-06
190,0.149998,4.88613e-06
191,0.154998,4.95048e-06
192,0.159998,5.02403e-06
193,0.164998,5.09911e-06
194,0.169998,5.18338e-06
195,0.174998,5.27378e-06
196,0.179998,5.36725e-06
197,0.184998,5.46531e-06
198,0.189998,5.5649e-06
199,0.194998,5.66603e-06
200,0.199997,5.77328e-06
201,0.204997,5.8836e-06
202,0.209997,5.99852e-06
203,0.214997,6.1165e-06
204,0.219997,6.23295e-06
205,0.224997,6.35706e-06
206,0.229997,6.47964e-06
207,0.234997,6.60834e-06
208,0.239997,6.75544e-06
209,0.244997,6.91326e-06
210,0.249997,7.06341e-06
211,0.254997,7.2151e-06
212,0.259997,7.36679e-06
213,0.264997,7.52461e-06
214,0.269997,7.68396e-06
215,0.274997,7.82952e-06
216,0.279997,7.99807e-06
217,0.284997,8.17274e-06
218,0.289997,8.35048e-06
219,0.294997,8.53128e-06
220,0.299997,8.6891e-06
221,0.304997,8.86837e-06
222,0.309997,9.06602e-06
223,0.314997,9.26828e-06
224,0.319997,9.47513e-06
225,0.324997,9.68964e-06
226,0.329997,9.90415e-06
227,0.334997,1.01263e-05
228,0.339997,1.03546e-05
229,0.344997,1.05829e-05
230,0.349997,1.08143e-05
231,0.354997,1.10518e-05
232,0.359997,1.12908e-05
233,0.364997,1.15697e-05
234,0.369997,1.18347e-05
235,0.374997,1.20968e-05
236,0.379997,1.23542e-05
237,0.384997,1.26146e-05
238,0.389997,1.28751e-05
239,0.394997,1.31402e-05
240,0.399997,1.34191e-05
241,0.404997,1.36918e-05
242,0.409997,1.39262e-05
243,0.414997,1.41622e-05
244,0.419997,1.43874e-05
245,0.424997,1.4582e-05
246,0.429997,1.47766e-05
247,0.434997,1.50233e-05
248,0.439997,1.5273e-05
249,0.444997,1.5509e-05
250,0.449997,1.57358e-05
251,0.454997,1.59457e-05
252,0.459997,1.61479e-05
253,0.464997,1.63441e-05
254,0.469997,1.65264e-05
255,0.474997,1.6698e-05
256,0.479997,1.68941e-05
257,0.484997,1.71071e-05
258,0.489997,1.73048e-05
259,0.494997,1.75086e-05
260,0.499997,1.77185e-05
261,0.504997,1.78885e-05
262,0.509997,1.80433e-05
263,0.514997,1.8195e-05
264,0.519997,1.83467e-05
265,0.524997,1.84953e-05
266,0.529997,1.86501e-05
267,0.534997,1.88079e-05
268,0.539997,1.89519e-05
269,0.544997,1.90898e-05
270,0.549997,1.92292e-05
271,0.554997,1.93533e-05
272,0.559997,1.94775e-05
273,0.564997,1.95862e-05
274,0.569997,1.97119e-05
275,0.574997,1.98559e-05
276,0.579997,1.99877e-05
277,0.584997,2.01103e-05
278,0.589997,2.02298e-05
279,0.594997,2.03355e-05
280,0.599996,2.04412e-05
281,0.604996,2.05316e-05
282,0.609996,2.06113e-05
283,0.614996,2.07308e-05
284,0.619996,2.08656e-05
285,0.624996,2.0979e-05
286,0.629996,2.10848e-05
287,0.634996,2.12073e-05
288,0.639996,2.131e-05
289,0.644996,2.13943e-05
290,0.649996,2.14739e-05
291,0.654996,2.15475e-05
292,0.659996,2.1618e-05
293,0.664996,2.169e-05
294,0.669996,2.17528e-05
295,0.674996,2.1811e-05
296,0.679996,2.18631e-05
297,0.684996,2.19045e-05
298,0.689996,2.19428e-05
299,0.694996,2.19688e-05
300,0.699996,2.19918e-05
301,0.704996,2.20102e-05
302,0.709996,2.20179e-05
303,0.714996,2.20209e-05
304,0.719996,2.20209e-05
305,0.724996,2.20194e-05
