,"Voltage, V","Current, A"
0,-0.8,-4.14463e-05
1,-0.795,-3.0732e-05
2,-0.79,-2.61401e-05
3,-0.785,-2.30789e-05
4,-0.78,-2.63698e-05
5,-0.775,-2.39179e-05
6,-0.77,-2.19258e-05
7,-0.765,-1.99336e-05
8,-0.76,-1.95305e-05
9,-0.755,-1.81968e-05
10,-0.75,-1.70318e-05
11,-0.745,-1.60661e-05
12,-0.74,-1.52996e-05
13,-0.735,-1.45638e-05
14,-0.73,-1.38587e-05
15,-0.725,-1.31996e-05
16,-0.72,-1.2709e-05
17,-0.715,-1.22491e-05
18,-0.71,-1.1728e-05
19,-0.705,-1.12834e-05
20,-0.7,-1.09155e-05
21,-0.695,-1.05783e-05
22,-0.69,-1.02257e-05
23,-0.685,-9.93445e-06
24,-0.68,-9.61254e-06
25,-0.675,-9.32129e-06
26,-0.67,-9.04537e-06
27,-0.665,-8.8001e-06
28,-0.66,-8.57017e-06
29,-0.655,-8.3249e-06
30,-0.65,-8.11029e-06
31,-0.645,-7.86503e-06
32,-0.64,-7.63509e-06
33,-0.635,-7.43581e-06
34,-0.63,-7.25186e-06
35,-0.625,-7.06791e-06
36,-0.62,-6.88396e-06
37,-0.615,-6.71534e-06
38,-0.61,-6.54672e-06
39,-0.605,-6.3781e-06
40,-0.600001,-6.20948e-06
41,-0.595001,-6.05619e-06
42,-0.590001,-5.9029e-06
43,-0.585001,-5.76494e-06
44,-0.580001,-5.61165e-06
45,-0.575001,-5.47369e-06
46,-0.570001,-5.3204e-06
47,-0.565001,-5.19776e-06
48,-0.560001,-5.04447e-06
49,-0.555001,-4.93717e-06
50,-0.550001,-4.79921e-06
51,-0.545001,-4.6919e-06
52,-0.540001,-4.75e-06
53,-0.535001,-4.55234e-06
54,-0.530001,-4.43743e-06
55,-0.525001,-4.31945e-06
56,-0.520001,-4.2076e-06
57,-0.515001,-4.09574e-06
58,-0.510001,-3.98542e-06
59,-0.505001,-3.88583e-06
60,-0.500001,-3.77857e-06
61,-0.495001,-3.67438e-06
62,-0.490001,-3.57326e-06
63,-0.485001,-3.47673e-06
64,-0.480001,-3.37713e-06
65,-0.475001,-3.27907e-06
66,-0.470001,-3.1902e-06
67,-0.465001,-3.09674e-06
68,-0.460001,-3.00787e-06
69,-0.455001,-2.92206e-06
70,-0.450001,-2.83473e-06
71,-0.445001,-2.74586e-06
72,-0.440001,-2.66925e-06
73,-0.435001,-2.62022e-06
74,-0.430001,-2.52981e-06
75,-0.425001,-2.40417e-06
76,-0.420001,-2.33829e-06
77,-0.415001,-2.26934e-06
78,-0.410001,-2.18047e-06
79,-0.405001,-2.09773e-06
80,-0.400001,-2.02112e-06
