,"Voltage, V","Current, A"
0,-0.8,-4.14927e-05
1,-0.795,-3.97963e-05
2,-0.79,-3.84574e-05
3,-0.785,-3.72761e-05
4,-0.78,-3.62168e-05
5,-0.775,-3.52214e-05
6,-0.77,-3.4291e-05
7,-0.765,-3.34374e-05
8,-0.76,-3.26089e-05
9,-0.755,-3.18331e-05
10,-0.75,-3.109e-05
11,-0.745,-3.0383e-05
12,-0.74,-2.97073e-05
13,-0.735,-2.90817e-05
14,-0.73,-2.8475e-05
15,-0.725,-2.78699e-05
16,-0.72,-2.72929e-05
17,-0.715,-2.67244e-05
18,-0.71,-2.61704e-05
19,-0.705,-2.56242e-05
20,-0.7,-2.51012e-05
21,-0.695,-2.45992e-05
22,-0.69,-2.41026e-05
23,-0.685,-2.36248e-05
24,-0.68,-2.31634e-05
25,-0.675,-2.27056e-05
26,-0.67,-2.22625e-05
27,-0.665,-2.18292e-05
28,-0.66,-2.13998e-05
29,-0.655,-2.09953e-05
30,-0.65,-2.0589e-05
31,-0.645,-2.01878e-05
32,-0.64,-1.97976e-05
33,-0.635,-1.94108e-05
34,-0.63,-1.90416e-05
35,-0.625,-1.86662e-05
36,-0.62,-1.82954e-05
37,-0.615,-1.79314e-05
38,-0.61,-1.75765e-05
39,-0.605,-1.72293e-05
40,-0.600001,-1.68833e-05
41,-0.595001,-1.65454e-05
42,-0.590001,-1.62098e-05
43,-0.585001,-1.5883e-05
44,-0.580001,-1.55638e-05
45,-0.575001,-1.52414e-05
46,-0.570001,-1.49239e-05
47,-0.565001,-1.46153e-05
48,-0.560001,-1.43128e-05
49,-0.555001,-1.40171e-05
50,-0.550001,-1.37256e-05
51,-0.545001,-1.34422e-05
52,-0.540001,-1.31596e-05
53,-0.535001,-1.28803e-05
54,-0.530001,-1.26087e-05
55,-0.525001,-1.23278e-05
56,-0.520001,-1.20602e-05
57,-0.515001,-1.17947e-05
58,-0.510001,-1.15328e-05
59,-0.505001,-1.12764e-05
60,-0.500001,-1.10305e-05
61,-0.495001,-1.07854e-05
62,-0.490001,-1.05471e-05
63,-0.485001,-1.03139e-05
64,-0.480001,-1.00839e-05
65,-0.475001,-9.84534e-06
66,-0.470001,-9.61918e-06
67,-0.465001,-9.38871e-06
