,"Voltage, V","Current, A"
0,-0.8,-4.74385e-05
1,-0.795,-4.55916e-05
2,-0.79,-4.40604e-05
3,-0.785,-4.26672e-05
4,-0.78,-4.13882e-05
5,-0.775,-4.02118e-05
6,-0.77,-3.90852e-05
7,-0.765,-3.80453e-05
8,-0.76,-3.75327e-05
9,-0.755,-3.65889e-05
10,-0.75,-3.56936e-05
11,-0.745,-3.48316e-05
12,-0.74,-3.39965e-05
13,-0.735,-3.31947e-05
14,-0.73,-3.24246e-05
15,-0.725,-3.16804e-05
16,-0.72,-3.09648e-05
17,-0.715,-3.02755e-05
18,-0.71,-2.96076e-05
19,-0.705,-2.89535e-05
20,-0.7,-2.83228e-05
21,-0.695,-2.77169e-05
22,-0.69,-2.71173e-05
23,-0.685,-2.65326e-05
24,-0.68,-2.59706e-05
25,-0.675,-2.5421e-05
26,-0.67,-2.48804e-05
27,-0.665,-2.43563e-05
28,-0.66,-2.38472e-05
29,-0.655,-2.33466e-05
30,-0.65,-2.28591e-05
31,-0.645,-2.23819e-05
32,-0.64,-2.1914e-05
33,-0.635,-2.14513e-05
34,-0.63,-2.1004e-05
35,-0.625,-2.05634e-05
36,-0.62,-2.01315e-05
37,-0.615,-1.97053e-05
38,-0.61,-1.92913e-05
39,-0.605,-1.88849e-05
40,-0.600001,-1.84833e-05
41,-0.595001,-1.80875e-05
42,-0.590001,-1.76976e-05
43,-0.585001,-1.73123e-05
44,-0.580001,-1.69366e-05
45,-0.575001,-1.65711e-05
46,-0.570001,-1.62077e-05
47,-0.565001,-1.58549e-05
48,-0.560001,-1.55023e-05
49,-0.555001,-1.51613e-05
50,-0.550001,-1.48252e-05
51,-0.545001,-1.44977e-05
52,-0.540001,-1.4175e-05
53,-0.535001,-1.38541e-05
54,-0.530001,-1.35393e-05
55,-0.525001,-1.32309e-05
56,-0.520001,-1.29266e-05
57,-0.515001,-1.26254e-05
58,-0.510001,-1.23347e-05
59,-0.505001,-1.20445e-05
60,-0.500001,-1.17593e-05
61,-0.495001,-1.14725e-05
62,-0.490001,-1.11955e-05
63,-0.485001,-1.09217e-05
64,-0.480001,-1.06488e-05
65,-0.475001,-1.03759e-05
66,-0.470001,-1.011e-05
67,-0.465001,-9.8387e-06
68,-0.460001,-9.57656e-06
69,-0.455001,-9.31447e-06
70,-0.450001,-9.05531e-06
71,-0.445001,-8.79787e-06
72,-0.440001,-8.54391e-06
73,-0.435001,-8.29302e-06
74,-0.430001,-8.03618e-06
75,-0.425001,-7.77845e-06
76,-0.420001,-7.52741e-06
77,-0.415001,-7.27714e-06
78,-0.410001,-7.02798e-06
79,-0.405001,-6.78021e-06
80,-0.400001,-6.5336e-06
81,-0.395001,-6.28283e-06
82,-0.390001,-6.02987e-06
83,-0.385001,-5.78733e-06
84,-0.380001,-5.53786e-06
85,-0.375001,-5.2957e-06
86,-0.370001,-5.05021e-06
87,-0.365001,-4.81129e-06
88,-0.360001,-4.5678e-06
89,-0.355001,-4.32621e-06
90,-0.350001,-4.08264e-06
91,-0.345001,-3.84507e-06
92,-0.340001,-3.60173e-06
93,-0.335001,-3.35982e-06
94,-0.330001,-3.16662e-06
95,-0.325001,-2.92878e-06
96,-0.320001,-2.68921e-06
97,-0.315001,-2.44646e-06
98,-0.310001,-2.19941e-06
99,-0.305001,-1.95805e-06
100,-0.300001,-1.71497e-06
101,-0.295001,-1.47312e-06
102,-0.290001,-1.22859e-06
103,-0.285001,-9.83079e-07
104,-0.280001,-7.37217e-07
105,-0.275001,-4.83281e-07
106,-0.270001,-2.33574e-07
107,-0.265001,2.10495e-08
108,-0.260001,2.74881e-07
109,-0.255001,5.35755e-07
110,-0.250001,7.95618e-07
111,-0.245001,1.06198e-06
112,-0.240001,1.32864e-06
113,-0.235001,1.59302e-06
114,-0.230001,1.86594e-06
115,-0.225001,2.13885e-06
116,-0.220001,2.41668e-06
117,-0.215001,2.69029e-06
118,-0.210001,2.97541e-06
119,-0.205001,3.25796e-06
120,-0.200002,3.54035e-06
121,-0.195002,3.83038e-06
122,-0.190002,4.12339e-06
123,-0.185002,4.42105e-06
124,-0.180002,4.71944e-06
125,-0.175002,5.02809e-06
126,-0.170002,5.33543e-06
127,-0.165002,5.64544e-06
128,-0.160002,5.9737e-06
129,-0.155002,6.30237e-06
130,-0.150002,6.62808e-06
131,-0.145002,6.98556e-06
132,-0.140002,7.35015e-06
133,-0.135002,7.72349e-06
134,-0.130002,8.11168e-06
135,-0.125002,8.51511e-06
136,-0.120002,8.92205e-06
137,-0.115002,9.35282e-06
138,-0.110002,9.79608e-06
139,-0.105002,1.02634e-05
140,-0.100002,1.07453e-05
141,-0.0950018,1.12509e-05
142,-0.0900018,1.17724e-05
143,-0.0850018,1.23323e-05
144,-0.0800018,1.29136e-05
145,-0.0750018,1.3526e-05
146,-0.0700018,1.41728e-05
147,-0.0650018,1.48577e-05
148,-0.0600019,1.55841e-05
149,-0.0550019,1.63489e-05
150,-0.0500019,1.71619e-05
151,-0.0450019,1.80278e-05
152,-0.0400019,1.89434e-05
153,-0.0350019,1.99641e-05
154,-0.0300019,2.09822e-05
155,-0.0250019,2.20556e-05
156,-0.020002,2.31737e-05
157,-0.015002,2.43427e-05
158,-0.010002,2.55533e-05
159,-0.00500199,2.68156e-05
160,-2e-06,2.80913e-05
161,0.00499799,2.93969e-05
162,0.00999797,3.07197e-05
163,0.014998,3.20494e-05
164,0.0199979,3.33809e-05
165,0.0249979,3.47168e-05
166,0.0299979,3.60456e-05
167,0.0349979,3.73557e-05
168,0.0399979,3.86422e-05
169,0.0449979,3.9907e-05
170,0.0499979,4.11381e-05
171,0.0549979,4.23242e-05
172,0.0599978,4.34856e-05
173,0.0649978,4.46028e-05
174,0.0699978,4.56485e-05
175,0.0749978,4.6631e-05
176,0.0799978,4.75238e-05
177,0.0849978,4.8312e-05
178,0.0899978,4.89909e-05
179,0.0949978,4.95532e-05
180,0.0999977,5.00102e-05
181,0.104998,5.0384e-05
182,0.109998,5.06771e-05
183,0.114998,5.08574e-05
184,0.119998,5.09722e-05
185,0.124998,5.09901e-05
186,0.129998,5.09448e-05
187,0.134998,5.09e-05
188,0.139998,5.09133e-05
189,0.144998,5.09952e-05
190,0.149998,5.11546e-05
191,0.154998,5.13866e-05
192,0.159998,5.16601e-05
193,0.164998,5.19613e-05
194,0.169998,5.22756e-05
195,0.174998,5.26188e-05
196,0.179998,5.29653e-05
197,0.184998,5.33283e-05
198,0.189998,5.37283e-05
199,0.194998,5.41778e-05
200,0.199997,5.46631e-05
201,0.204997,5.51751e-05
202,0.209997,5.56877e-05
203,0.214997,5.6189e-05
204,0.219997,5.66741e-05
205,0.224997,5.71185e-05
206,0.229997,5.75319e-05
207,0.234997,5.79041e-05
208,0.239997,5.82048e-05
209,0.244997,5.84713e-05
210,0.249997,5.86851e-05
211,0.254997,5.88596e-05
212,0.259997,5.8989e-05
213,0.264997,5.90754e-05
214,0.269997,5.91064e-05
215,0.274997,5.90955e-05
216,0.279997,5.90469e-05
217,0.284997,5.8968e-05
218,0.289997,5.88499e-05
219,0.294997,5.87029e-05
220,0.299997,5.852e-05
221,0.304997,5.8314e-05
222,0.309997,5.80926e-05
223,0.314997,5.78472e-05
224,0.319997,5.75819e-05
225,0.324997,5.72981e-05
226,0.329997,5.69982e-05
227,0.334997,5.66917e-05
228,0.339997,5.63701e-05
229,0.344997,5.60492e-05
230,0.349997,5.57149e-05
231,0.354997,5.53874e-05
232,0.359997,5.50612e-05
233,0.364997,5.47366e-05
234,0.369997,5.44128e-05
235,0.374997,5.40891e-05
236,0.379997,5.3771e-05
237,0.384997,5.34576e-05
238,0.389997,5.31486e-05
239,0.394997,5.28222e-05
240,0.399997,5.25126e-05
241,0.404997,5.21993e-05
242,0.409997,5.18861e-05
243,0.414997,5.15766e-05
244,0.419997,5.12614e-05
245,0.424997,5.09452e-05
246,0.429997,5.06284e-05
247,0.434997,5.03133e-05
248,0.439997,4.99839e-05
249,0.444997,4.96534e-05
250,0.449997,4.9319e-05
251,0.454997,4.89929e-05
252,0.459997,4.86611e-05
253,0.464997,4.83416e-05
254,0.469997,4.80187e-05
255,0.474997,4.7711e-05
256,0.479997,4.74144e-05
257,0.484997,4.71327e-05
258,0.489997,4.68624e-05
259,0.494997,4.66119e-05
260,0.499997,4.63819e-05
261,0.504997,4.61643e-05
262,0.509997,4.59696e-05
263,0.514997,4.57927e-05
264,0.519997,4.56351e-05
265,0.524997,4.54931e-05
266,0.529997,4.53721e-05
267,0.534997,4.52681e-05
268,0.539997,4.51786e-05
269,0.544997,4.51056e-05
270,0.549997,4.50466e-05
271,0.554997,4.49971e-05
272,0.559997,4.4972e-05
273,0.564997,4.49599e-05
274,0.569997,4.49562e-05
