,"Voltage, V","Current, A"
0,-0.8,-0.000182418
1,-0.795,-0.000179727
2,-0.79,-0.000176714
3,-0.785,-0.000173905
4,-0.78,-0.000171103
5,-0.775,-0.000168116
6,-0.77,-0.000165537
7,-0.765,-0.000162731
8,-0.76,-0.000159633
9,-0.755,-0.000156321
10,-0.75,-0.000152304
11,-0.745,-0.00014811
12,-0.74,-0.000143157
13,-0.735,-0.000137006
14,-0.73,-0.000129663
15,-0.725,-0.000120314
16,-0.72,-0.000109818
17,-0.715,-0.000100561
18,-0.71,-9.29576e-05
19,-0.705,-8.75479e-05
20,-0.7,-8.26364e-05
21,-0.695,-7.84292e-05
22,-0.69,-7.46281e-05
23,-0.685,-7.0967e-05
24,-0.68,-6.76882e-05
25,-0.675,-6.49358e-05
26,-0.67,-6.24629e-05
27,-0.665,-6.01811e-05
28,-0.66,-5.80389e-05
29,-0.655,-5.60251e-05
30,-0.65,-5.41397e-05
31,-0.645,-5.23914e-05
32,-0.64,-5.06996e-05
33,-0.635,-4.91272e-05
34,-0.63,-4.76227e-05
35,-0.625,-4.61957e-05
36,-0.62,-4.48375e-05
37,-0.615,-4.35473e-05
38,-0.61,-4.2309e-05
39,-0.605,-4.11264e-05
40,-0.600001,-3.99908e-05
41,-0.595001,-3.88964e-05
42,-0.590001,-3.78522e-05
43,-0.585001,-3.68481e-05
44,-0.580001,-3.58796e-05
45,-0.575001,-3.49482e-05
46,-0.570001,-3.40491e-05
47,-0.565001,-3.31849e-05
48,-0.560001,-3.23486e-05
49,-0.555001,-3.15406e-05
50,-0.550001,-3.07605e-05
51,-0.545001,-3.00064e-05
52,-0.540001,-2.92755e-05
53,-0.535001,-2.85716e-05
54,-0.530001,-2.78821e-05
55,-0.525001,-2.722e-05
56,-0.520001,-2.65725e-05
57,-0.515001,-2.59452e-05
58,-0.510001,-2.53336e-05
59,-0.505001,-2.47406e-05
60,-0.500001,-2.41597e-05
61,-0.495001,-2.35988e-05
62,-0.490001,-2.30503e-05
63,-0.485001,-2.25153e-05
64,-0.480001,-2.19914e-05
65,-0.475001,-2.14813e-05
66,-0.470001,-2.0983e-05
67,-0.465001,-2.04919e-05
68,-0.460001,-2.00174e-05
69,-0.455001,-1.95434e-05
70,-0.450001,-1.90856e-05
71,-0.445001,-1.86366e-05
72,-0.440001,-1.81968e-05
73,-0.435001,-1.77651e-05
74,-0.430001,-1.73399e-05
75,-0.425001,-1.69237e-05
76,-0.420001,-1.65127e-05
77,-0.415001,-1.61108e-05
78,-0.410001,-1.5715e-05
79,-0.405001,-1.53221e-05
80,-0.400001,-1.49368e-05
81,-0.395001,-1.45557e-05
82,-0.390001,-1.41824e-05
83,-0.385001,-1.38108e-05
84,-0.380001,-1.34429e-05
85,-0.375001,-1.30804e-05
86,-0.370001,-1.2722e-05
87,-0.365001,-1.23678e-05
88,-0.360001,-1.20155e-05
89,-0.355001,-1.1667e-05
90,-0.350001,-1.13214e-05
91,-0.345001,-1.09771e-05
92,-0.340001,-1.06364e-05
93,-0.335001,-1.02969e-05
94,-0.330001,-9.96054e-06
95,-0.325001,-9.62587e-06
96,-0.320001,-9.29163e-06
97,-0.315001,-8.95919e-06
98,-0.310001,-8.62672e-06
99,-0.305001,-8.2967e-06
100,-0.300001,-7.96808e-06
101,-0.295001,-7.63901e-06
102,-0.290001,-7.31076e-06
103,-0.285001,-6.98556e-06
104,-0.280001,-6.65789e-06
105,-0.275001,-6.3335e-06
106,-0.270001,-6.00208e-06
107,-0.265001,-5.67723e-06
108,-0.260001,-5.35404e-06
109,-0.255001,-5.02994e-06
110,-0.250001,-4.70757e-06
111,-0.245001,-4.38649e-06
112,-0.240001,-4.06695e-06
113,-0.235001,-3.747e-06
114,-0.230001,-3.42843e-06
115,-0.225001,-3.11278e-06
116,-0.220001,-2.84579e-06
117,-0.215001,-2.52498e-06
118,-0.210001,-2.21619e-06
119,-0.205001,-1.91069e-06
120,-0.200002,-1.60902e-06
121,-0.195002,-1.30941e-06
122,-0.190002,-1.02944e-06
123,-0.185002,-7.17391e-07
124,-0.180002,-4.18513e-07
125,-0.175002,-1.42792e-07
126,-0.170002,1.44207e-07
127,-0.165002,4.17382e-07
128,-0.160002,6.93746e-07
129,-0.155002,9.85564e-07
130,-0.150002,1.25591e-06
131,-0.145002,1.54005e-06
132,-0.140002,1.78672e-06
133,-0.135002,2.10824e-06
134,-0.130002,2.46818e-06
135,-0.125002,2.76202e-06
136,-0.120002,3.1575e-06
137,-0.115002,3.47522e-06
138,-0.110002,3.87933e-06
139,-0.105002,4.33458e-06
140,-0.100002,4.75826e-06
141,-0.0950018,5.22363e-06
142,-0.0900018,5.59251e-06
143,-0.0850018,6.16237e-06
144,-0.0800018,6.7831e-06
145,-0.0750018,7.35085e-06
146,-0.0700018,7.9679e-06
147,-0.0650018,8.64989e-06
148,-0.0600019,9.32138e-06
149,-0.0550019,1.00309e-05
150,-0.0500019,1.08732e-05
151,-0.0450019,1.17104e-05
152,-0.0400019,1.2749e-05
153,-0.0350019,1.37247e-05
154,-0.0300019,1.4666e-05
155,-0.0250019,1.53749e-05
156,-0.020002,1.6663e-05
157,-0.015002,1.81308e-05
158,-0.010002,1.92386e-05
159,-0.00500199,2.05473e-05
160,-2e-06,2.15344e-05
161,0.00499799,2.32115e-05
162,0.00999797,2.51656e-05
