,"Voltage, V","Current, A"
0,-0.8,-4.10032e-05
1,-0.795,-3.95096e-05
2,-0.79,-3.83239e-05
3,-0.785,-3.72843e-05
4,-0.78,-3.6343e-05
5,-0.775,-3.54744e-05
6,-0.77,-3.46696e-05
7,-0.765,-3.39085e-05
8,-0.76,-3.31956e-05
9,-0.755,-3.25213e-05
10,-0.75,-3.18731e-05
11,-0.745,-3.12508e-05
12,-0.74,-3.06573e-05
13,-0.735,-3.00882e-05
14,-0.73,-2.95405e-05
15,-0.725,-2.90138e-05
16,-0.72,-2.85003e-05
17,-0.715,-2.80022e-05
18,-0.71,-2.75429e-05
19,-0.705,-2.70878e-05
20,-0.7,-2.66447e-05
21,-0.695,-2.62112e-05
22,-0.69,-2.58035e-05
23,-0.685,-2.53926e-05
24,-0.68,-2.49925e-05
25,-0.675,-2.46019e-05
26,-0.67,-2.42212e-05
27,-0.665,-2.38544e-05
28,-0.66,-2.34974e-05
29,-0.655,-2.31547e-05
30,-0.65,-2.28099e-05
31,-0.645,-2.24743e-05
32,-0.64,-2.21451e-05
33,-0.635,-2.18313e-05
34,-0.63,-2.15161e-05
35,-0.625,-2.12132e-05
36,-0.62,-2.09075e-05
37,-0.615,-2.06143e-05
38,-0.61,-2.03269e-05
39,-0.605,-2.00396e-05
40,-0.600001,-1.97584e-05
41,-0.595001,-1.94828e-05
42,-0.590001,-1.92137e-05
43,-0.585001,-1.89477e-05
44,-0.580001,-1.86875e-05
45,-0.575001,-1.84299e-05
46,-0.570001,-1.81754e-05
47,-0.565001,-1.79271e-05
48,-0.560001,-1.76798e-05
49,-0.555001,-1.74385e-05
50,-0.550001,-1.71965e-05
51,-0.545001,-1.6958e-05
52,-0.540001,-1.67232e-05
53,-0.535001,-1.64916e-05
54,-0.530001,-1.62623e-05
55,-0.525001,-1.60284e-05
56,-0.520001,-1.57988e-05
57,-0.515001,-1.5574e-05
58,-0.510001,-1.53473e-05
59,-0.505001,-1.51227e-05
60,-0.500001,-1.48976e-05
61,-0.495001,-1.46744e-05
62,-0.490001,-1.44507e-05
63,-0.485001,-1.42282e-05
64,-0.480001,-1.40111e-05
65,-0.475001,-1.37917e-05
66,-0.470001,-1.35749e-05
67,-0.465001,-1.33597e-05
68,-0.460001,-1.31445e-05
