,"Voltage, V","Current, A"
0,-0.8,-4.12555e-05
1,-0.795,-3.97369e-05
2,-0.79,-3.85334e-05
3,-0.785,-3.74684e-05
4,-0.78,-3.65068e-05
5,-0.775,-3.5623e-05
6,-0.77,-3.47933e-05
7,-0.765,-3.40176e-05
8,-0.76,-3.32756e-05
9,-0.755,-3.2576e-05
10,-0.75,-3.19128e-05
11,-0.745,-3.12725e-05
12,-0.74,-3.06629e-05
13,-0.735,-3.00757e-05
14,-0.73,-2.95065e-05
15,-0.725,-2.89634e-05
16,-0.72,-2.84427e-05
17,-0.715,-2.7938e-05
18,-0.71,-2.74525e-05
19,-0.705,-2.69707e-05
20,-0.7,-2.65009e-05
21,-0.695,-2.60491e-05
22,-0.69,-2.56058e-05
23,-0.685,-2.51764e-05
24,-0.68,-2.47584e-05
25,-0.675,-2.43441e-05
26,-0.67,-2.39424e-05
27,-0.665,-2.35524e-05
28,-0.66,-2.31715e-05
29,-0.655,-2.2804e-05
30,-0.65,-2.24452e-05
31,-0.645,-2.20908e-05
32,-0.64,-2.17421e-05
33,-0.635,-2.14009e-05
34,-0.63,-2.10647e-05
35,-0.625,-2.07309e-05
36,-0.62,-2.04071e-05
37,-0.615,-2.00892e-05
38,-0.61,-1.97771e-05
39,-0.605,-1.94688e-05
40,-0.600001,-1.91572e-05
41,-0.595001,-1.8857e-05
42,-0.590001,-1.85614e-05
43,-0.585001,-1.82677e-05
44,-0.580001,-1.7977e-05
45,-0.575001,-1.7692e-05
46,-0.570001,-1.74083e-05
47,-0.565001,-1.71282e-05
48,-0.560001,-1.68437e-05
49,-0.555001,-1.65732e-05
50,-0.550001,-1.62976e-05
51,-0.545001,-1.60267e-05
52,-0.540001,-1.5759e-05
53,-0.535001,-1.54904e-05
54,-0.530001,-1.52242e-05
55,-0.525001,-1.49621e-05
56,-0.520001,-1.46987e-05
57,-0.515001,-1.4438e-05
58,-0.510001,-1.41785e-05
59,-0.505001,-1.39256e-05
60,-0.500001,-1.36735e-05
61,-0.495001,-1.34204e-05
62,-0.490001,-1.31653e-05
63,-0.485001,-1.29154e-05
64,-0.480001,-1.26682e-05
65,-0.475001,-1.242e-05
66,-0.470001,-1.21803e-05
67,-0.465001,-1.19402e-05
68,-0.460001,-1.17135e-05
69,-0.455001,-1.14703e-05
70,-0.450001,-1.12266e-05
71,-0.445001,-1.10001e-05
72,-0.440001,-1.07722e-05
73,-0.435001,-1.05513e-05
74,-0.430001,-1.03325e-05
75,-0.425001,-1.0116e-05
76,-0.420001,-9.90073e-06
77,-0.415001,-9.68918e-06
78,-0.410001,-9.48421e-06
79,-0.405001,-9.27568e-06
80,-0.400001,-9.07428e-06
81,-0.395001,-8.87518e-06
82,-0.390001,-8.67525e-06
83,-0.385001,-8.48008e-06
84,-0.380001,-8.289e-06
85,-0.375001,-8.09767e-06
86,-0.370001,-7.90709e-06
87,-0.365001,-7.72076e-06
88,-0.360001,-7.53701e-06
89,-0.355001,-7.35327e-06
90,-0.350001,-7.17419e-06
91,-0.345001,-6.99439e-06
92,-0.340001,-6.81478e-06
93,-0.335001,-6.64027e-06
94,-0.330001,-6.47084e-06
95,-0.325001,-6.29626e-06
96,-0.320001,-6.128e-06
97,-0.315001,-5.95999e-06
98,-0.310001,-5.79533e-06
99,-0.305001,-5.63147e-06
100,-0.300001,-5.47041e-06
101,-0.295001,-5.31032e-06
102,-0.290001,-5.15236e-06
103,-0.285001,-4.99627e-06
104,-0.280001,-4.84066e-06
105,-0.275001,-4.68375e-06
106,-0.270001,-4.53368e-06
107,-0.265001,-4.38352e-06
108,-0.260001,-4.22896e-06
109,-0.255001,-4.07984e-06
110,-0.250001,-3.92846e-06
111,-0.245001,-3.78064e-06
112,-0.240001,-3.63193e-06
113,-0.235001,-3.51876e-06
114,-0.230001,-3.37148e-06
115,-0.225001,-3.2223e-06
116,-0.220001,-3.07042e-06
117,-0.215001,-2.92118e-06
118,-0.210001,-2.76636e-06
119,-0.205001,-2.61673e-06
120,-0.200002,-2.46401e-06
121,-0.195002,-2.30547e-06
122,-0.190002,-2.14895e-06
123,-0.185002,-1.9933e-06
124,-0.180002,-1.83216e-06
125,-0.175002,-1.67312e-06
126,-0.170002,-1.51098e-06
127,-0.165002,-1.34836e-06
128,-0.160002,-1.18779e-06
129,-0.155002,-1.02302e-06
130,-0.150002,-8.58631e-07
131,-0.145002,-6.88531e-07
132,-0.140002,-5.23583e-07
133,-0.135002,-3.58982e-07
134,-0.130002,-1.87216e-07
135,-0.125002,-1.87154e-08
136,-0.120002,1.50105e-07
137,-0.115002,3.17699e-07
138,-0.110002,4.80459e-07
139,-0.105002,6.48735e-07
140,-0.100002,8.22052e-07
141,-0.0950018,9.9724e-07
142,-0.0900018,1.17222e-06
143,-0.0850018,1.34529e-06
144,-0.0800018,1.51851e-06
145,-0.0750018,1.69314e-06
146,-0.0700018,1.86436e-06
147,-0.0650018,2.03406e-06
148,-0.0600019,2.21155e-06
149,-0.0550019,2.38166e-06
150,-0.0500019,2.55253e-06
151,-0.0450019,2.7189e-06
152,-0.0400019,2.8856e-06
153,-0.0350019,3.04763e-06
154,-0.0300019,3.20725e-06
155,-0.0250019,3.36515e-06
156,-0.020002,3.5212e-06
157,-0.015002,3.68187e-06
158,-0.010002,3.84193e-06
159,-0.00500199,4.0042e-06
160,-2e-06,4.16879e-06
161,0.00499799,4.3268e-06
162,0.00999797,4.50552e-06
163,0.014998,4.6869e-06
164,0.0199979,4.86079e-06
165,0.0249979,5.0448e-06
166,0.0299979,5.23955e-06
167,0.0349979,5.44041e-06
168,0.0399979,5.64642e-06
169,0.0449979,5.85538e-06
170,0.0499979,6.07279e-06
171,0.0549979,6.29363e-06
172,0.0599978,6.52437e-06
173,0.0649978,6.75914e-06
174,0.0699978,7.00173e-06
175,0.0749978,7.24508e-06
176,0.0799978,7.49391e-06
177,0.0849978,7.75751e-06
178,0.0899978,8.02446e-06
179,0.0949978,8.29445e-06
180,0.0999977,8.56749e-06
181,0.104998,8.84809e-06
182,0.109998,9.13709e-06
183,0.114998,9.43336e-06
184,0.119998,9.73481e-06
185,0.124998,1.00456e-05
186,0.129998,1.03652e-05
187,0.134998,1.06916e-05
188,0.139998,1.10257e-05
189,0.144998,1.13703e-05
190,0.149998,1.17217e-05
191,0.154998,1.20814e-05
192,0.159998,1.24503e-05
193,0.164998,1.28287e-05
194,0.169998,1.32142e-05
195,0.174998,1.36079e-05
196,0.179998,1.40135e-05
197,0.184998,1.44253e-05
198,0.189998,1.48469e-05
199,0.194998,1.52761e-05
200,0.199997,1.57159e-05
201,0.204997,1.61622e-05
202,0.209997,1.6616e-05
203,0.214997,1.7078e-05
204,0.219997,1.75475e-05
205,0.224997,1.80223e-05
206,0.229997,1.85074e-05
207,0.234997,1.89942e-05
208,0.239997,1.94887e-05
209,0.244997,1.99856e-05
210,0.249997,2.04903e-05
211,0.254997,2.09962e-05
212,0.259997,2.15453e-05
213,0.264997,2.20563e-05
214,0.269997,2.25665e-05
215,0.274997,2.30799e-05
216,0.279997,2.35922e-05
217,0.284997,2.41022e-05
218,0.289997,2.46109e-05
219,0.294997,2.51205e-05
220,0.299997,2.56225e-05
221,0.304997,2.61218e-05
222,0.309997,2.66179e-05
223,0.314997,2.71123e-05
224,0.319997,2.7602e-05
225,0.324997,2.8088e-05
226,0.329997,2.8566e-05
227,0.334997,2.90421e-05
228,0.339997,2.9509e-05
229,0.344997,2.99687e-05
230,0.349997,3.04219e-05
231,0.354997,3.08735e-05
232,0.359997,3.13166e-05
233,0.364997,3.17595e-05
234,0.369997,3.21964e-05
235,0.374997,3.26374e-05
236,0.379997,3.30523e-05
237,0.384997,3.34589e-05
238,0.389997,3.38716e-05
239,0.394997,3.42903e-05
240,0.399997,3.46706e-05
241,0.404997,3.50125e-05
242,0.409997,3.53567e-05
243,0.414997,3.56942e-05
244,0.419997,3.60223e-05
245,0.424997,3.63398e-05
246,0.429997,3.66375e-05
247,0.434997,3.69265e-05
248,0.439997,3.71907e-05
249,0.444997,3.74381e-05
250,0.449997,3.76763e-05
251,0.454997,3.79104e-05
252,0.459997,3.81297e-05
253,0.464997,3.83411e-05
254,0.469997,3.85501e-05
255,0.474997,3.87459e-05
256,0.479997,3.89048e-05
257,0.484997,3.90882e-05
