,"Voltage, V","Current, A"
0,-0.8,-0.000168293
1,-0.795,-0.000129466
2,-0.79,-0.000110431
3,-0.785,-9.70645e-05
4,-0.78,-9.17915e-05
5,-0.775,-8.39683e-05
6,-0.77,-7.75751e-05
7,-0.765,-7.2257e-05
8,-0.76,-6.77315e-05
9,-0.755,-6.38152e-05
10,-0.75,-6.03979e-05
11,-0.745,-5.73058e-05
12,-0.74,-5.45501e-05
13,-0.735,-5.20432e-05
14,-0.73,-4.97488e-05
15,-0.725,-4.76789e-05
16,-0.72,-4.56973e-05
17,-0.715,-4.38598e-05
18,-0.71,-4.21527e-05
19,-0.705,-4.05606e-05
20,-0.7,-3.90567e-05
21,-0.695,-3.76447e-05
22,-0.69,-3.63025e-05
23,-0.685,-3.54982e-05
24,-0.68,-3.42933e-05
25,-0.675,-3.31485e-05
26,-0.67,-3.20664e-05
27,-0.665,-3.10375e-05
28,-0.66,-3.00392e-05
29,-0.655,-2.90925e-05
30,-0.65,-2.81965e-05
31,-0.645,-2.73355e-05
32,-0.64,-2.65116e-05
33,-0.635,-2.57284e-05
34,-0.63,-2.49842e-05
35,-0.625,-2.4253e-05
36,-0.62,-2.35448e-05
37,-0.615,-2.28615e-05
38,-0.61,-2.22028e-05
39,-0.605,-2.15696e-05
40,-0.600001,-2.09609e-05
41,-0.595001,-2.03723e-05
42,-0.590001,-1.98045e-05
43,-0.585001,-1.92545e-05
44,-0.580001,-1.8727e-05
45,-0.575001,-1.82159e-05
46,-0.570001,-1.77187e-05
47,-0.565001,-1.72395e-05
48,-0.560001,-1.67761e-05
49,-0.555001,-1.63217e-05
50,-0.550001,-1.58876e-05
51,-0.545001,-1.54612e-05
52,-0.540001,-1.50511e-05
53,-0.535001,-1.4651e-05
54,-0.530001,-1.42671e-05
55,-0.525001,-1.38899e-05
56,-0.520001,-1.35364e-05
57,-0.515001,-1.31752e-05
58,-0.510001,-1.2832e-05
59,-0.505001,-1.24953e-05
60,-0.500001,-1.21706e-05
61,-0.495001,-1.18546e-05
62,-0.490001,-1.15466e-05
63,-0.485001,-1.12487e-05
64,-0.480001,-1.09604e-05
65,-0.475001,-1.06798e-05
66,-0.470001,-1.04046e-05
67,-0.465001,-1.01396e-05
68,-0.460001,-9.88364e-06
69,-0.455001,-9.63015e-06
70,-0.450001,-9.38376e-06
71,-0.445001,-9.14412e-06
72,-0.440001,-8.90977e-06
73,-0.435001,-8.6806e-06
74,-0.430001,-8.45866e-06
75,-0.425001,-8.24173e-06
76,-0.420001,-8.03004e-06
77,-0.415001,-7.82049e-06
78,-0.410001,-7.62288e-06
79,-0.405001,-7.42681e-06
80,-0.400001,-7.22948e-06
81,-0.395001,-7.03845e-06
82,-0.390001,-6.85632e-06
83,-0.385001,-6.66997e-06
84,-0.380001,-6.49658e-06
85,-0.375001,-6.3163e-06
86,-0.370001,-6.14742e-06
87,-0.365001,-5.97788e-06
88,-0.360001,-5.81155e-06
89,-0.355001,-5.64829e-06
90,-0.350001,-5.48385e-06
91,-0.345001,-5.32462e-06
92,-0.340001,-5.16753e-06
93,-0.335001,-5.01202e-06
94,-0.330001,-4.85656e-06
95,-0.325001,-4.70619e-06
96,-0.320001,-4.5538e-06
97,-0.315001,-4.40569e-06
98,-0.310001,-4.25942e-06
99,-0.305001,-4.11129e-06
100,-0.300001,-3.96437e-06
101,-0.295001,-3.81856e-06
102,-0.290001,-3.67567e-06
103,-0.285001,-3.57765e-06
104,-0.280001,-3.43475e-06
105,-0.275001,-3.28879e-06
106,-0.270001,-3.14634e-06
107,-0.265001,-3.00538e-06
108,-0.260001,-2.86475e-06
109,-0.255001,-2.72364e-06
110,-0.250001,-2.58484e-06
111,-0.245001,-2.44619e-06
112,-0.240001,-2.30598e-06
113,-0.235001,-2.16688e-06
114,-0.230001,-2.02832e-06
115,-0.225001,-1.88785e-06
116,-0.220001,-1.74888e-06
117,-0.215001,-1.6091e-06
