,"Voltage, V","Current, A"
0,-0.8,-3.54432e-05
1,-0.795,-3.41285e-05
2,-0.79,-3.30461e-05
3,-0.785,-3.20689e-05
4,-0.78,-3.11689e-05
5,-0.775,-3.03539e-05
6,-0.77,-2.95799e-05
7,-0.765,-2.88437e-05
8,-0.76,-2.81461e-05
9,-0.755,-2.74823e-05
10,-0.75,-2.68572e-05
11,-0.745,-2.62599e-05
12,-0.74,-2.56669e-05
13,-0.735,-2.51124e-05
14,-0.73,-2.45844e-05
15,-0.725,-2.40675e-05
16,-0.72,-2.35658e-05
17,-0.715,-2.30368e-05
18,-0.71,-2.25792e-05
19,-0.705,-2.21327e-05
20,-0.7,-2.16982e-05
21,-0.695,-2.12723e-05
22,-0.69,-2.08578e-05
23,-0.685,-2.0459e-05
24,-0.68,-2.00708e-05
25,-0.675,-1.96713e-05
26,-0.67,-1.92858e-05
27,-0.665,-1.89094e-05
28,-0.66,-1.85447e-05
29,-0.655,-1.81947e-05
30,-0.65,-1.78483e-05
31,-0.645,-1.7501e-05
32,-0.64,-1.71775e-05
33,-0.635,-1.68531e-05
34,-0.63,-1.65417e-05
35,-0.625,-1.623e-05
36,-0.62,-1.59039e-05
37,-0.615,-1.55756e-05
38,-0.61,-1.52758e-05
39,-0.605,-1.49701e-05
40,-0.600001,-1.46822e-05
41,-0.595001,-1.44102e-05
42,-0.590001,-1.41141e-05
43,-0.585001,-1.38171e-05
44,-0.580001,-1.35464e-05
45,-0.575001,-1.32685e-05
46,-0.570001,-1.30058e-05
47,-0.565001,-1.27353e-05
48,-0.560001,-1.24654e-05
49,-0.555001,-1.22144e-05
50,-0.550001,-1.19609e-05
51,-0.545001,-1.17084e-05
52,-0.540001,-1.14648e-05
53,-0.535001,-1.12173e-05
54,-0.530001,-1.09717e-05
55,-0.525001,-1.07289e-05
56,-0.520001,-1.04903e-05
57,-0.515001,-1.02592e-05
58,-0.510001,-1.00313e-05
59,-0.505001,-9.8114e-06
60,-0.500001,-9.59651e-06
61,-0.495001,-9.38008e-06
62,-0.490001,-9.15911e-06
63,-0.485001,-8.94749e-06
64,-0.480001,-8.74046e-06
65,-0.475001,-8.53559e-06
66,-0.470001,-8.33591e-06
67,-0.465001,-8.14068e-06
68,-0.460001,-7.93741e-06
69,-0.455001,-7.73481e-06
70,-0.450001,-7.54303e-06
71,-0.445001,-7.34965e-06
72,-0.440001,-7.16012e-06
73,-0.435001,-6.98791e-06
74,-0.430001,-6.80821e-06
75,-0.425001,-6.628e-06
76,-0.420001,-6.45929e-06
77,-0.415001,-6.29706e-06
78,-0.410001,-6.12947e-06
79,-0.405001,-5.96466e-06
80,-0.400001,-5.79525e-06
81,-0.395001,-5.63782e-06
82,-0.390001,-5.47885e-06
83,-0.385001,-5.31829e-06
84,-0.380001,-5.16048e-06
85,-0.375001,-4.98877e-06
86,-0.370001,-4.82496e-06
87,-0.365001,-4.67585e-06
88,-0.360001,-4.52106e-06
89,-0.355001,-4.3531e-06
90,-0.350001,-4.20429e-06
91,-0.345001,-4.0561e-06
92,-0.340001,-3.90689e-06
93,-0.335001,-3.75672e-06
94,-0.330001,-3.63083e-06
95,-0.325001,-3.5199e-06
96,-0.320001,-3.35518e-06
97,-0.315001,-3.19333e-06
98,-0.310001,-3.0423e-06
99,-0.305001,-2.89229e-06
100,-0.300001,-2.70949e-06
101,-0.295001,-2.59578e-06
102,-0.290001,-2.47022e-06
103,-0.285001,-2.33839e-06
104,-0.280001,-2.17465e-06
105,-0.275001,-2.03199e-06
106,-0.270001,-1.87521e-06
107,-0.265001,-1.74848e-06
108,-0.260001,-1.59567e-06
109,-0.255001,-1.45969e-06
110,-0.250001,-1.28993e-06
111,-0.245001,-1.16235e-06
112,-0.240001,-1.02784e-06
113,-0.235001,-8.96404e-07
114,-0.230001,-7.69745e-07
115,-0.225001,-6.39218e-07
116,-0.220001,-5.07234e-07
117,-0.215001,-3.6959e-07
118,-0.210001,-2.07317e-07
119,-0.205001,-7.36474e-08
120,-0.200002,7.5452e-08
121,-0.195002,2.0796e-07
122,-0.190002,3.51383e-07
123,-0.185002,4.98903e-07
124,-0.180002,6.50536e-07
125,-0.175002,8.01404e-07
126,-0.170002,9.48077e-07
127,-0.165002,1.10328e-06
128,-0.160002,1.26831e-06
