,"Voltage, V","Current, A"
0,-0.8,-0.000116521
1,-0.795,-0.000113704
2,-0.79,-0.000111111
3,-0.785,-0.00010878
4,-0.78,-0.000106491
5,-0.775,-0.00010439
6,-0.77,-0.000102233
7,-0.765,-0.000100283
8,-0.76,-9.84617e-05
9,-0.755,-9.68173e-05
10,-0.75,-9.51806e-05
11,-0.745,-9.35055e-05
12,-0.74,-9.187e-05
13,-0.735,-9.03229e-05
14,-0.73,-8.88589e-05
15,-0.725,-8.75285e-05
16,-0.72,-8.60885e-05
17,-0.715,-8.47971e-05
18,-0.71,-8.34876e-05
19,-0.705,-8.22369e-05
20,-0.7,-8.10085e-05
21,-0.695,-7.96217e-05
22,-0.69,-7.83678e-05
23,-0.685,-7.71585e-05
24,-0.68,-7.60498e-05
25,-0.675,-7.48404e-05
26,-0.67,-7.35837e-05
27,-0.665,-7.23456e-05
28,-0.66,-7.11551e-05
29,-0.655,-6.99706e-05
30,-0.65,-6.88536e-05
31,-0.645,-6.79601e-05
32,-0.64,-6.68127e-05
33,-0.635,-6.58657e-05
34,-0.63,-6.49788e-05
35,-0.625,-6.40314e-05
36,-0.62,-6.30635e-05
37,-0.615,-6.2037e-05
38,-0.61,-6.09867e-05
39,-0.605,-6.00186e-05
40,-0.600001,-5.90859e-05
41,-0.595001,-5.82018e-05
42,-0.590001,-5.73092e-05
43,-0.585001,-5.64177e-05
44,-0.580001,-5.55157e-05
45,-0.575001,-5.47793e-05
46,-0.570001,-5.39331e-05
47,-0.565001,-5.30931e-05
48,-0.560001,-5.22702e-05
49,-0.555001,-5.14521e-05
50,-0.550001,-5.06131e-05
51,-0.545001,-4.9784e-05
52,-0.540001,-4.89586e-05
53,-0.535001,-4.81688e-05
54,-0.530001,-4.74304e-05
55,-0.525001,-4.66861e-05
56,-0.520001,-4.59212e-05
57,-0.515001,-4.5183e-05
58,-0.510001,-4.45073e-05
59,-0.505001,-4.37971e-05
60,-0.500001,-4.30188e-05
61,-0.495001,-4.23001e-05
62,-0.490001,-4.15904e-05
63,-0.485001,-4.08383e-05
64,-0.480001,-4.01171e-05
65,-0.475001,-3.93948e-05
66,-0.470001,-3.86841e-05
67,-0.465001,-3.79809e-05
68,-0.460001,-3.72757e-05
69,-0.455001,-3.65669e-05
70,-0.450001,-3.58765e-05
71,-0.445001,-3.52115e-05
72,-0.440001,-3.4525e-05
73,-0.435001,-3.38448e-05
74,-0.430001,-3.31697e-05
75,-0.425001,-3.25182e-05
76,-0.420001,-3.18586e-05
77,-0.415001,-3.11836e-05
78,-0.410001,-3.05579e-05
79,-0.405001,-2.99217e-05
80,-0.400001,-2.92806e-05
81,-0.395001,-2.86438e-05
82,-0.390001,-2.80153e-05
83,-0.385001,-2.73893e-05
84,-0.380001,-2.67732e-05
85,-0.375001,-2.61531e-05
86,-0.370001,-2.55372e-05
87,-0.365001,-2.49158e-05
88,-0.360001,-2.42937e-05
89,-0.355001,-2.36796e-05
90,-0.350001,-2.30696e-05
91,-0.345001,-2.24559e-05
92,-0.340001,-2.18452e-05
93,-0.335001,-2.1245e-05
94,-0.330001,-2.06347e-05
95,-0.325001,-2.00334e-05
96,-0.320001,-1.94316e-05
97,-0.315001,-1.88345e-05
98,-0.310001,-1.82351e-05
99,-0.305001,-1.76297e-05
100,-0.300001,-1.70224e-05
101,-0.295001,-1.64293e-05
102,-0.290001,-1.58254e-05
103,-0.285001,-1.5229e-05
104,-0.280001,-1.4629e-05
105,-0.275001,-1.40391e-05
106,-0.270001,-1.34434e-05
107,-0.265001,-1.28528e-05
108,-0.260001,-1.22626e-05
109,-0.255001,-1.16711e-05
110,-0.250001,-1.10814e-05
111,-0.245001,-1.04967e-05
