,"Voltage, V","Current, A"
0,-0.8,-8.49456e-05
1,-0.795,-5.60983e-05
2,-0.79,-4.48279e-05
3,-0.785,-3.7875e-05
4,-0.78,-3.76262e-05
5,-0.775,-3.39793e-05
6,-0.77,-3.11103e-05
7,-0.765,-2.87971e-05
8,-0.76,-2.73371e-05
9,-0.755,-2.57044e-05
10,-0.75,-2.42906e-05
11,-0.745,-2.3062e-05
12,-0.74,-2.19629e-05
13,-0.735,-2.09866e-05
14,-0.73,-2.00896e-05
15,-0.725,-1.92954e-05
16,-0.72,-1.85771e-05
17,-0.715,-1.78785e-05
18,-0.71,-1.72656e-05
19,-0.705,-1.67104e-05
20,-0.7,-1.61963e-05
21,-0.695,-1.56936e-05
22,-0.69,-1.5194e-05
23,-0.685,-1.47556e-05
24,-0.68,-1.43436e-05
25,-0.675,-1.39519e-05
26,-0.67,-1.3428e-05
27,-0.665,-1.30706e-05
28,-0.66,-1.27633e-05
29,-0.655,-1.24567e-05
30,-0.65,-1.21529e-05
31,-0.645,-1.18255e-05
32,-0.64,-1.15711e-05
33,-0.635,-1.11903e-05
34,-0.63,-1.08765e-05
35,-0.625,-1.06401e-05
36,-0.62,-1.04486e-05
37,-0.615,-1.02626e-05
38,-0.61,-9.95624e-06
39,-0.605,-9.77136e-06
40,-0.600001,-9.54529e-06
41,-0.595001,-9.33292e-06
42,-0.590001,-9.1191e-06
43,-0.585001,-8.90817e-06
44,-0.580001,-8.73302e-06
45,-0.575001,-8.54056e-06
46,-0.570001,-8.35451e-06
47,-0.565001,-8.17755e-06
48,-0.560001,-7.99599e-06
49,-0.555001,-7.82524e-06
50,-0.550001,-7.6676e-06
51,-0.545001,-7.50654e-06
52,-0.540001,-7.33605e-06
53,-0.535001,-7.18137e-06
54,-0.530001,-7.03043e-06
55,-0.525001,-6.87102e-06
56,-0.520001,-6.70756e-06
57,-0.515001,-6.56337e-06
58,-0.510001,-6.42108e-06
59,-0.505001,-6.27948e-06
60,-0.500001,-6.1339e-06
61,-0.495001,-6.00123e-06
62,-0.490001,-5.86731e-06
63,-0.485001,-5.73344e-06
64,-0.480001,-5.59953e-06
65,-0.475001,-5.46401e-06
66,-0.470001,-5.33626e-06
67,-0.465001,-5.20147e-06
68,-0.460001,-5.078e-06
69,-0.455001,-4.96051e-06
70,-0.450001,-4.82286e-06
71,-0.445001,-4.6905e-06
72,-0.440001,-4.56605e-06
73,-0.435001,-4.45375e-06
74,-0.430001,-4.33828e-06
75,-0.425001,-4.24408e-06
76,-0.420001,-4.10389e-06
77,-0.415001,-3.99184e-06
78,-0.410001,-3.86122e-06
79,-0.405001,-3.7336e-06
80,-0.400001,-3.76592e-06
81,-0.395001,-3.78816e-06
82,-0.390001,-3.53887e-06
83,-0.385001,-3.38363e-06
84,-0.380001,-3.1559e-06
85,-0.375001,-2.78357e-06
86,-0.370001,-2.77293e-06
87,-0.365001,-2.70694e-06
88,-0.360001,-2.65787e-06
89,-0.355001,-2.61611e-06
90,-0.350001,-2.42147e-06
91,-0.345001,-2.26781e-06
92,-0.340001,-2.13955e-06
93,-0.335001,-2.00172e-06
94,-0.330001,-1.89245e-06
95,-0.325001,-1.77608e-06
96,-0.320001,-1.64221e-06
97,-0.315001,-1.61359e-06
98,-0.310001,-1.50712e-06
99,-0.305001,-1.38736e-06
100,-0.300001,-1.28562e-06
101,-0.295001,-1.18094e-06
102,-0.290001,-1.07911e-06
103,-0.285001,-9.79052e-07
104,-0.280001,-9.83994e-07
105,-0.275001,-8.30016e-07
106,-0.270001,-6.53375e-07
107,-0.265001,-5.24984e-07
108,-0.260001,-4.71352e-07
109,-0.255001,-3.92639e-07
110,-0.250001,-3.11452e-07
111,-0.245001,-2.35735e-07
112,-0.240001,-1.59593e-07
113,-0.235001,-9.11075e-08
114,-0.230001,-1.55026e-08
115,-0.225001,5.23955e-08
116,-0.220001,1.16359e-07
117,-0.215001,1.84259e-07
118,-0.210001,2.41413e-07
119,-0.205001,3.06642e-07
120,-0.200002,3.76158e-07
121,-0.195002,4.41943e-07
122,-0.190002,5.06303e-07
123,-0.185002,5.70948e-07
124,-0.180002,6.30952e-07
125,-0.175002,6.89804e-07
126,-0.170002,7.46177e-07
127,-0.165002,8.09436e-07
128,-0.160002,8.71225e-07
129,-0.155002,9.33877e-07
130,-0.150002,1.00081e-06
131,-0.145002,1.06721e-06
132,-0.140002,1.13571e-06
133,-0.135002,1.20244e-06
134,-0.130002,1.26602e-06
135,-0.125002,1.33265e-06
136,-0.120002,1.40595e-06
137,-0.115002,1.47912e-06
138,-0.110002,1.49315e-06
139,-0.105002,1.56957e-06
140,-0.100002,1.65089e-06
141,-0.0950018,1.73115e-06
142,-0.0900018,1.80684e-06
143,-0.0850018,1.88649e-06
144,-0.0800018,1.96472e-06
145,-0.0750018,2.0398e-06
146,-0.0700018,2.11847e-06
147,-0.0650018,2.19601e-06
148,-0.0600019,2.27579e-06
149,-0.0550019,2.35414e-06
150,-0.0500019,2.43448e-06
151,-0.0450019,2.51638e-06
152,-0.0400019,2.59739e-06
153,-0.0350019,2.68149e-06
154,-0.0300019,2.76278e-06
155,-0.0250019,2.84583e-06
156,-0.020002,2.9308e-06
157,-0.015002,3.0166e-06
158,-0.010002,3.10179e-06
159,-0.00500199,3.19031e-06
160,-2e-06,3.27722e-06
161,0.00499799,3.36717e-06
162,0.00999797,3.4575e-06
163,0.014998,3.54881e-06
164,0.0199979,3.6417e-06
165,0.0249979,3.73264e-06
166,0.0299979,3.82834e-06
167,0.0349979,3.92537e-06
168,0.0399979,4.02272e-06
169,0.0449979,4.12181e-06
170,0.0499979,4.22348e-06
171,0.0549979,4.32683e-06
172,0.0599978,4.42451e-06
173,0.0649978,4.52459e-06
174,0.0699978,4.62844e-06
175,0.0749978,4.73695e-06
176,0.0799978,4.84742e-06
177,0.0849978,4.94551e-06
178,0.0899978,5.06619e-06
179,0.0949978,5.18665e-06
180,0.0999977,5.30385e-06
181,0.104998,5.42355e-06
182,0.109998,5.54737e-06
183,0.114998,5.65786e-06
184,0.119998,5.7544e-06
185,0.124998,5.89125e-06
186,0.129998,6.02447e-06
187,0.134998,6.1542e-06
188,0.139998,6.2854e-06
189,0.144998,6.41224e-06
190,0.149998,6.53798e-06
191,0.154998,6.66686e-06
192,0.159998,6.796e-06
193,0.164998,6.92674e-06
194,0.169998,7.05696e-06
195,0.174998,7.18366e-06
196,0.179998,7.31146e-06
197,0.184998,7.43616e-06
198,0.189998,7.56251e-06
199,0.194998,7.6871e-06
200,0.199997,7.80897e-06
201,0.204997,7.93271e-06
202,0.209997,8.05302e-06
203,0.214997,8.17193e-06
204,0.219997,8.29271e-06
205,0.224997,8.41375e-06
206,0.229997,8.53321e-06
207,0.234997,8.65272e-06
208,0.239997,8.76904e-06
209,0.244997,8.88978e-06
210,0.249997,9.01297e-06
211,0.254997,9.1357e-06
212,0.259997,9.26234e-06
213,0.264997,9.39189e-06
214,0.269997,9.52391e-06
215,0.274997,9.65989e-06
216,0.279997,9.80046e-06
217,0.284997,9.94437e-06
218,0.289997,1.00922e-05
219,0.294997,1.02444e-05
220,0.299997,1.04025e-05
221,0.304997,1.05633e-05
222,0.309997,1.073e-05
223,0.314997,1.08992e-05
224,0.319997,1.10689e-05
225,0.324997,1.12458e-05
226,0.329997,1.14209e-05
227,0.334997,1.15928e-05
228,0.339997,1.17699e-05
229,0.344997,1.19561e-05
230,0.349997,1.21481e-05
231,0.354997,1.23417e-05
232,0.359997,1.25375e-05
233,0.364997,1.2736e-05
234,0.369997,1.29361e-05
235,0.374997,1.31378e-05
236,0.379997,1.33425e-05
237,0.384997,1.35414e-05
238,0.389997,1.37405e-05
239,0.394997,1.39367e-05
240,0.399997,1.41344e-05
241,0.404997,1.43316e-05
242,0.409997,1.45344e-05
243,0.414997,1.47313e-05
244,0.419997,1.49231e-05
245,0.424997,1.51118e-05
246,0.429997,1.53032e-05
247,0.434997,1.54947e-05
248,0.439997,1.56697e-05
249,0.444997,1.58404e-05
250,0.449997,1.60199e-05
251,0.454997,1.62071e-05
252,0.459997,1.6369e-05
253,0.464997,1.65558e-05
254,0.469997,1.66334e-05
255,0.474997,1.68133e-05
256,0.479997,1.70038e-05
257,0.484997,1.71781e-05
258,0.489997,1.73881e-05
259,0.494997,1.7625e-05
260,0.499997,1.78176e-05
261,0.504997,1.7998e-05
262,0.509997,1.82005e-05
263,0.514997,1.84527e-05
264,0.519997,1.86336e-05
265,0.524997,1.87887e-05
266,0.529997,1.89762e-05
267,0.534997,1.9101e-05
268,0.539997,1.929e-05
269,0.544997,1.94733e-05
270,0.549997,1.96213e-05
271,0.554997,1.97762e-05
272,0.559997,1.99533e-05
273,0.564997,2.00973e-05
274,0.569997,2.02647e-05
275,0.574997,2.04248e-05
276,0.579997,2.05912e-05
277,0.584997,2.07483e-05
278,0.589997,2.08954e-05
279,0.594997,2.1061e-05
280,0.599996,2.12164e-05
281,0.604996,2.13778e-05
282,0.609996,2.15285e-05
283,0.614996,2.16814e-05
284,0.619996,2.18278e-05
285,0.624996,2.19743e-05
286,0.629996,2.21218e-05
287,0.634996,2.22655e-05
288,0.639996,2.24037e-05
289,0.644996,2.25391e-05
290,0.649996,2.26769e-05
291,0.654996,2.28137e-05
292,0.659996,2.29448e-05
293,0.664996,2.30765e-05
294,0.669996,2.32056e-05
295,0.674996,2.33328e-05
296,0.679996,2.34578e-05
297,0.684996,2.35839e-05
298,0.689996,2.37132e-05
299,0.694996,2.38415e-05
300,0.699996,2.39712e-05
301,0.704996,2.40994e-05
302,0.709996,2.4226e-05
303,0.714996,2.43597e-05
304,0.719996,2.44979e-05
305,0.724996,2.46454e-05
306,0.729996,2.4796e-05
307,0.734996,2.49518e-05
308,0.739996,2.51224e-05
309,0.744996,2.52982e-05
310,0.749996,2.54908e-05
311,0.754996,2.56943e-05
312,0.759996,2.5907e-05
313,0.764996,2.61468e-05
314,0.769996,2.63966e-05
315,0.774996,2.66652e-05
316,0.779996,2.69364e-05
317,0.784996,2.72272e-05
318,0.789996,2.75506e-05
319,0.794996,2.78655e-05
320,0.799996,2.82137e-05
321,0.804996,2.8575e-05
322,0.809996,2.89302e-05
323,0.814996,2.92824e-05
324,0.819996,2.96204e-05
325,0.824996,2.99569e-05
326,0.829996,3.02767e-05
327,0.834996,3.05912e-05
328,0.839996,3.08797e-05
329,0.844996,3.11331e-05
330,0.849996,3.13467e-05
331,0.854996,3.15227e-05
332,0.859996,3.16409e-05
333,0.864996,3.17449e-05
334,0.869996,3.18069e-05
335,0.874996,3.18469e-05
336,0.879996,3.18634e-05
337,0.884996,3.18431e-05
338,0.889996,3.18119e-05
339,0.894996,3.17587e-05
340,0.899996,3.17196e-05
341,0.904996,3.16707e-05
342,0.909996,3.17063e-05
343,0.914996,3.16262e-05
344,0.919996,3.15504e-05
345,0.924996,3.15273e-05
346,0.929996,3.15417e-05
347,0.934996,3.15553e-05
348,0.939996,3.15786e-05
349,0.944996,3.18234e-05
350,0.949996,3.2041e-05
351,0.954996,3.19235e-05
352,0.959996,3.19291e-05
353,0.964996,3.19334e-05
354,0.969996,3.19537e-05
355,0.974996,3.20071e-05
356,0.979996,3.20689e-05
357,0.984996,3.22401e-05
358,0.989996,3.23766e-05
359,0.994996,3.24447e-05
360,0.999995,3.27163e-05
361,1.005,3.28748e-05
362,1.01,3.33111e-05
363,1.015,3.33521e-05
364,1.02,3.35597e-05
365,1.025,3.49305e-05
366,1.03,3.44499e-05
367,1.035,3.459e-05
368,1.04,3.4926e-05
369,1.045,3.52578e-05
370,1.05,3.55711e-05
371,1.055,3.5882e-05
372,1.06,3.62419e-05
373,1.065,3.66047e-05
374,1.07,3.7019e-05
375,1.075,3.74579e-05
376,1.08,3.78997e-05
377,1.085,3.83368e-05
378,1.09,3.87704e-05
379,1.095,3.91881e-05
380,1.1,3.96688e-05
381,1.105,4.01869e-05
382,1.11,4.0693e-05
383,1.115,4.11525e-05
384,1.12,4.15865e-05
385,1.125,4.2055e-05
386,1.13,4.25413e-05
387,1.135,4.30623e-05
388,1.14,4.36191e-05
389,1.145,4.42035e-05
390,1.15,4.48196e-05
391,1.155,4.54819e-05
392,1.16,4.61605e-05
393,1.165,4.68403e-05
394,1.17,4.76389e-05
395,1.175,4.83066e-05
396,1.18,4.90456e-05
397,1.185,4.9974e-05
398,1.19,5.06481e-05
399,1.195,5.14568e-05
400,1.19999,5.2318e-05
401,1.20499,5.31703e-05
402,1.20999,5.40749e-05
403,1.21499,5.49934e-05
404,1.21999,5.59344e-05
405,1.22499,5.69121e-05
406,1.22999,5.79085e-05
407,1.23499,5.89264e-05
408,1.23999,5.99957e-05
409,1.24499,6.10911e-05
410,1.24999,6.22061e-05
411,1.25499,6.33128e-05
412,1.25999,6.44379e-05
413,1.26499,6.56038e-05
414,1.26999,6.68018e-05
415,1.27499,6.80406e-05
416,1.27999,6.93113e-05
417,1.28499,7.06077e-05
418,1.28999,7.19595e-05
419,1.29499,7.33331e-05
420,1.29999,7.47808e-05
421,1.30499,7.62144e-05
422,1.30999,7.77335e-05
423,1.31499,7.93012e-05
424,1.31999,8.09121e-05
425,1.32499,8.26172e-05
426,1.32999,8.43724e-05
427,1.33499,8.61099e-05
428,1.33999,8.79578e-05
429,1.34499,8.98341e-05
430,1.34999,9.20063e-05
431,1.35499,9.37819e-05
432,1.35999,9.57878e-05
433,1.36499,9.77501e-05
434,1.36999,9.97942e-05
435,1.37499,0.000101869
436,1.37999,0.000103959
437,1.38499,0.00010607
438,1.38999,0.000108221
439,1.39499,0.000110371
440,1.39999,0.000112546
441,1.40499,0.000114757
442,1.40999,0.000116979
443,1.41499,0.000119186
444,1.41999,0.000121422
445,1.42499,0.000123689
446,1.42999,0.000125923
447,1.43499,0.000128196
448,1.43999,0.00013059
449,1.44499,0.000132831
450,1.44999,0.000135161
451,1.45499,0.000137561
452,1.45999,0.000139993
453,1.46499,0.000142549
454,1.46999,0.000145087
455,1.47499,0.000147715
456,1.47999,0.000150462
457,1.48499,0.000153297
458,1.48999,0.00015624
459,1.49499,0.000159264
460,1.49999,0.000162386
461,1.50499,0.000165615
462,1.50999,0.000168931
463,1.51499,0.000172349
464,1.51999,0.000175924
465,1.52499,0.000179469
466,1.52999,0.000183103
467,1.53499,0.000186817
468,1.53999,0.000190635
469,1.54499,0.000194538
