,"Voltage, V","Current, A"
0,-0.8,-8.94652e-05
1,-0.795,-6.29215e-05
2,-0.79,-5.1379e-05
3,-0.785,-4.35725e-05
4,-0.78,-4.22117e-05
5,-0.775,-3.79078e-05
6,-0.77,-3.44785e-05
7,-0.765,-3.16573e-05
8,-0.76,-2.93471e-05
9,-0.755,-2.78081e-05
10,-0.75,-2.60856e-05
11,-0.745,-2.45994e-05
12,-0.74,-2.32831e-05
13,-0.735,-2.21132e-05
14,-0.73,-2.10607e-05
15,-0.725,-2.011e-05
16,-0.72,-1.92287e-05
17,-0.715,-1.84258e-05
18,-0.71,-1.76888e-05
19,-0.705,-1.70085e-05
20,-0.7,-1.63775e-05
21,-0.695,-1.57886e-05
22,-0.69,-1.52371e-05
23,-0.685,-1.47181e-05
24,-0.68,-1.42594e-05
25,-0.675,-1.38636e-05
26,-0.67,-1.34534e-05
27,-0.665,-1.3053e-05
28,-0.66,-1.26418e-05
29,-0.655,-1.21813e-05
30,-0.65,-1.17962e-05
31,-0.645,-1.15554e-05
32,-0.64,-1.14749e-05
33,-0.635,-1.13391e-05
34,-0.63,-1.10413e-05
35,-0.625,-1.05087e-05
36,-0.62,-1.01296e-05
37,-0.615,-9.89978e-06
38,-0.61,-9.55554e-06
39,-0.605,-9.28113e-06
40,-0.600001,-8.94766e-06
41,-0.595001,-8.68848e-06
42,-0.590001,-8.44554e-06
43,-0.585001,-8.22441e-06
44,-0.580001,-8.34956e-06
45,-0.575001,-8.16925e-06
46,-0.570001,-7.52196e-06
47,-0.565001,-7.26267e-06
48,-0.560001,-6.73752e-06
49,-0.555001,-6.05199e-06
50,-0.550001,-6.27066e-06
51,-0.545001,-6.0017e-06
52,-0.540001,-5.4912e-06
53,-0.535001,-5.54876e-06
54,-0.530001,-5.67231e-06
55,-0.525001,-5.79133e-06
56,-0.520001,-5.78248e-06
57,-0.515001,-5.60693e-06
58,-0.510001,-5.42307e-06
59,-0.505001,-5.41879e-06
60,-0.500001,-5.73254e-06
61,-0.495001,-5.75911e-06
62,-0.490001,-6.02097e-06
63,-0.485001,-5.86589e-06
64,-0.480001,-5.65739e-06
65,-0.475001,-5.09825e-06
66,-0.470001,-4.57212e-06
67,-0.465001,-4.48042e-06
68,-0.460001,-4.56655e-06
69,-0.455001,-4.76703e-06
70,-0.450001,-4.31021e-06
71,-0.445001,-4.08454e-06
72,-0.440001,-3.93598e-06
73,-0.435001,-3.69184e-06
74,-0.430001,-3.58099e-06
75,-0.425001,-3.5228e-06
76,-0.420001,-3.39539e-06
77,-0.415001,-3.29855e-06
78,-0.410001,-3.2129e-06
79,-0.405001,-3.11553e-06
80,-0.400001,-3.03217e-06
81,-0.395001,-2.91967e-06
82,-0.390001,-2.79498e-06
83,-0.385001,-2.65589e-06
84,-0.380001,-2.66848e-06
85,-0.375001,-2.66328e-06
86,-0.370001,-2.27292e-06
87,-0.365001,-2.20361e-06
88,-0.360001,-2.11552e-06
89,-0.355001,-2.20177e-06
90,-0.350001,-2.14427e-06
91,-0.345001,-2.00926e-06
92,-0.340001,-1.89569e-06
93,-0.335001,-1.83525e-06
94,-0.330001,-1.67447e-06
95,-0.325001,-1.54962e-06
96,-0.320001,-1.35874e-06
97,-0.315001,-1.11772e-06
98,-0.310001,-1.01753e-06
99,-0.305001,-9.40106e-07
100,-0.300001,-8.51346e-07
101,-0.295001,-7.88532e-07
102,-0.290001,-7.02197e-07
