,"Voltage, V","Current, A"
0,-0.8,-3.58887e-05
1,-0.795,-3.44916e-05
2,-0.79,-3.33637e-05
3,-0.785,-3.22775e-05
4,-0.78,-3.12929e-05
5,-0.775,-3.0569e-05
6,-0.77,-2.97246e-05
7,-0.765,-2.90148e-05
8,-0.76,-2.82342e-05
9,-0.755,-2.75089e-05
10,-0.75,-2.69051e-05
11,-0.745,-2.63023e-05
12,-0.74,-2.56837e-05
13,-0.735,-2.51106e-05
14,-0.73,-2.45237e-05
15,-0.725,-2.39504e-05
16,-0.72,-2.34935e-05
17,-0.715,-2.29998e-05
18,-0.71,-2.25394e-05
19,-0.705,-2.20563e-05
20,-0.7,-2.15842e-05
21,-0.695,-2.11345e-05
22,-0.69,-2.07219e-05
23,-0.685,-2.02929e-05
24,-0.68,-1.99033e-05
25,-0.675,-1.95097e-05
26,-0.67,-1.91163e-05
27,-0.665,-1.87394e-05
28,-0.66,-1.83701e-05
29,-0.655,-1.8004e-05
30,-0.65,-1.76484e-05
31,-0.645,-1.72943e-05
32,-0.64,-1.69419e-05
33,-0.635,-1.66029e-05
34,-0.63,-1.62833e-05
35,-0.625,-1.5943e-05
36,-0.62,-1.5619e-05
37,-0.615,-1.53006e-05
38,-0.61,-1.49869e-05
39,-0.605,-1.46722e-05
40,-0.600001,-1.43688e-05
41,-0.595001,-1.40701e-05
42,-0.590001,-1.37751e-05
43,-0.585001,-1.34857e-05
44,-0.580001,-1.32013e-05
45,-0.575001,-1.29222e-05
46,-0.570001,-1.26502e-05
47,-0.565001,-1.23802e-05
48,-0.560001,-1.21156e-05
49,-0.555001,-1.18552e-05
50,-0.550001,-1.15989e-05
51,-0.545001,-1.13476e-05
52,-0.540001,-1.1097e-05
53,-0.535001,-1.08586e-05
54,-0.530001,-1.06235e-05
55,-0.525001,-1.03913e-05
56,-0.520001,-1.01622e-05
57,-0.515001,-9.93785e-06
58,-0.510001,-9.71905e-06
59,-0.505001,-9.49888e-06
60,-0.500001,-9.28396e-06
61,-0.495001,-9.07151e-06
62,-0.490001,-8.86403e-06
63,-0.485001,-8.65653e-06
64,-0.480001,-8.45311e-06
65,-0.475001,-8.25276e-06
66,-0.470001,-8.05076e-06
67,-0.465001,-7.8532e-06
68,-0.460001,-7.65735e-06
69,-0.455001,-7.46367e-06
70,-0.450001,-7.27097e-06
71,-0.445001,-7.08121e-06
72,-0.440001,-6.89224e-06
73,-0.435001,-6.70576e-06
74,-0.430001,-6.5198e-06
75,-0.425001,-6.3356e-06
76,-0.420001,-6.15412e-06
77,-0.415001,-5.97731e-06
78,-0.410001,-5.80045e-06
79,-0.405001,-5.62165e-06
80,-0.400001,-5.44506e-06
81,-0.395001,-5.26983e-06
82,-0.390001,-5.09992e-06
83,-0.385001,-4.92796e-06
84,-0.380001,-4.75771e-06
85,-0.375001,-4.59297e-06
86,-0.370001,-4.42986e-06
87,-0.365001,-4.26855e-06
88,-0.360001,-4.10769e-06
89,-0.355001,-3.94908e-06
90,-0.350001,-3.79134e-06
91,-0.345001,-3.63298e-06
92,-0.340001,-3.51837e-06
93,-0.335001,-3.36028e-06
94,-0.330001,-3.2058e-06
95,-0.325001,-3.05211e-06
96,-0.320001,-2.89777e-06
97,-0.315001,-2.74224e-06
98,-0.310001,-2.58836e-06
99,-0.305001,-2.43418e-06
100,-0.300001,-2.27755e-06
101,-0.295001,-2.12127e-06
102,-0.290001,-1.96265e-06
103,-0.285001,-1.79582e-06
104,-0.280001,-1.63249e-06
105,-0.275001,-1.48159e-06
106,-0.270001,-1.32291e-06
107,-0.265001,-1.14951e-06
108,-0.260001,-9.7906e-07
109,-0.255001,-8.10991e-07
110,-0.250001,-6.46088e-07
111,-0.245001,-4.71751e-07
112,-0.240001,-3.19981e-07
113,-0.235001,-1.29621e-07
114,-0.230001,6.12667e-08
115,-0.225001,2.49826e-07
116,-0.220001,4.04631e-07
117,-0.215001,5.89918e-07
118,-0.210001,7.60687e-07
119,-0.205001,9.69752e-07
120,-0.200002,1.18247e-06
121,-0.195002,1.3721e-06
122,-0.190002,1.53435e-06
123,-0.185002,1.72375e-06
124,-0.180002,1.92212e-06
125,-0.175002,2.14491e-06
126,-0.170002,2.37829e-06
127,-0.165002,2.50582e-06
128,-0.160002,2.70385e-06
129,-0.155002,2.82185e-06
130,-0.150002,3.08311e-06
131,-0.145002,3.37564e-06
132,-0.140002,3.5712e-06
133,-0.135002,3.7494e-06
134,-0.130002,3.909e-06
135,-0.125002,4.23277e-06
136,-0.120002,4.62772e-06
137,-0.115002,4.90575e-06
138,-0.110002,5.03183e-06
139,-0.105002,5.23012e-06
140,-0.100002,5.58473e-06
141,-0.0950018,6.17236e-06
142,-0.0900018,6.84231e-06
143,-0.0850018,7.16107e-06
144,-0.0800018,7.80363e-06
145,-0.0750018,8.3925e-06
146,-0.0700018,9.09186e-06
147,-0.0650018,9.8569e-06
148,-0.0600019,1.04671e-05
149,-0.0550019,1.12009e-05
150,-0.0500019,1.19957e-05
151,-0.0450019,1.28603e-05
152,-0.0400019,1.37838e-05
153,-0.0350019,1.4741e-05
154,-0.0300019,1.57513e-05
155,-0.0250019,1.68551e-05
156,-0.020002,1.80537e-05
157,-0.015002,1.93309e-05
158,-0.010002,2.06852e-05
159,-0.00500199,2.2096e-05
160,-2e-06,2.36369e-05
161,0.00499799,2.52135e-05
162,0.00999797,2.68672e-05
163,0.014998,2.8589e-05
164,0.0199979,3.03677e-05
165,0.0249979,3.22119e-05
166,0.0299979,3.40973e-05
167,0.0349979,3.60381e-05
168,0.0399979,3.80076e-05
169,0.0449979,4.00013e-05
170,0.0499979,4.20094e-05
171,0.0549979,4.39716e-05
172,0.0599978,4.59724e-05
173,0.0649978,4.79761e-05
174,0.0699978,4.99537e-05
175,0.0749978,5.18909e-05
176,0.0799978,5.375e-05
177,0.0849978,5.55356e-05
178,0.0899978,5.72171e-05
179,0.0949978,5.8765e-05
180,0.0999977,6.01677e-05
181,0.104998,6.13945e-05
182,0.109998,6.24666e-05
183,0.114998,6.33557e-05
184,0.119998,6.40773e-05
185,0.124998,6.46264e-05
186,0.129998,6.50475e-05
187,0.134998,6.5344e-05
188,0.139998,6.5557e-05
189,0.144998,6.56585e-05
190,0.149998,6.56562e-05
191,0.154998,6.55407e-05
192,0.159998,6.52856e-05
193,0.164998,6.48634e-05
194,0.169998,6.42676e-05
195,0.174998,6.35307e-05
196,0.179998,6.27023e-05
197,0.184998,6.18817e-05
198,0.189998,6.11626e-05
199,0.194998,6.05518e-05
200,0.199997,5.9865e-05
201,0.204997,5.88632e-05
202,0.209997,5.73112e-05
203,0.214997,5.52412e-05
204,0.219997,5.29033e-05
205,0.224997,5.07801e-05
206,0.229997,4.9221e-05
207,0.234997,4.82905e-05
208,0.239997,4.78873e-05
209,0.244997,4.78499e-05
210,0.249997,4.80128e-05
211,0.254997,4.82984e-05
212,0.259997,4.86311e-05
213,0.264997,4.89866e-05
214,0.269997,4.93321e-05
215,0.274997,4.96641e-05
216,0.279997,4.99807e-05
217,0.284997,5.02642e-05
218,0.289997,5.0518e-05
219,0.294997,5.07465e-05
220,0.299997,5.09431e-05
221,0.304997,5.11204e-05
222,0.309997,5.12748e-05
223,0.314997,5.14018e-05
224,0.319997,5.15112e-05
225,0.324997,5.15999e-05
226,0.329997,5.16827e-05
227,0.334997,5.1737e-05
228,0.339997,5.17794e-05
229,0.344997,5.18087e-05
230,0.349997,5.18317e-05
231,0.354997,5.18363e-05
232,0.359997,5.18326e-05
233,0.364997,5.18186e-05
234,0.369997,5.17965e-05
235,0.374997,5.17597e-05
236,0.379997,5.17132e-05
