,"Voltage, V","Current, A"
0,-0.8,-3.93599e-05
1,-0.795,-3.79372e-05
2,-0.79,-3.67981e-05
3,-0.785,-3.57963e-05
4,-0.78,-3.48799e-05
5,-0.775,-3.40387e-05
6,-0.77,-3.32482e-05
7,-0.765,-3.25043e-05
8,-0.76,-3.17999e-05
9,-0.755,-3.113e-05
10,-0.75,-3.04916e-05
11,-0.745,-2.98841e-05
12,-0.74,-2.92998e-05
13,-0.735,-2.87377e-05
14,-0.73,-2.81997e-05
15,-0.725,-2.7672e-05
16,-0.72,-2.7172e-05
17,-0.715,-2.66875e-05
18,-0.71,-2.62151e-05
19,-0.705,-2.57621e-05
20,-0.7,-2.53167e-05
21,-0.695,-2.48904e-05
22,-0.69,-2.44771e-05
23,-0.685,-2.40694e-05
24,-0.68,-2.36792e-05
25,-0.675,-2.32988e-05
26,-0.67,-2.2925e-05
27,-0.665,-2.25619e-05
28,-0.66,-2.22101e-05
29,-0.655,-2.18632e-05
30,-0.65,-2.1523e-05
31,-0.645,-2.11937e-05
32,-0.64,-2.08697e-05
33,-0.635,-2.05551e-05
34,-0.63,-2.02412e-05
35,-0.625,-1.99367e-05
36,-0.62,-1.96395e-05
37,-0.615,-1.93476e-05
38,-0.61,-1.90587e-05
39,-0.605,-1.8774e-05
40,-0.600001,-1.8495e-05
41,-0.595001,-1.82225e-05
42,-0.590001,-1.79512e-05
43,-0.585001,-1.76871e-05
44,-0.580001,-1.74211e-05
45,-0.575001,-1.71625e-05
46,-0.570001,-1.69002e-05
47,-0.565001,-1.66488e-05
48,-0.560001,-1.63959e-05
49,-0.555001,-1.61481e-05
50,-0.550001,-1.59011e-05
51,-0.545001,-1.56603e-05
52,-0.540001,-1.5419e-05
53,-0.535001,-1.51828e-05
54,-0.530001,-1.49442e-05
55,-0.525001,-1.47089e-05
56,-0.520001,-1.44756e-05
57,-0.515001,-1.42467e-05
58,-0.510001,-1.40176e-05
59,-0.505001,-1.37911e-05
60,-0.500001,-1.35657e-05
61,-0.495001,-1.33435e-05
62,-0.490001,-1.31206e-05
63,-0.485001,-1.28979e-05
64,-0.480001,-1.26811e-05
65,-0.475001,-1.24669e-05
66,-0.470001,-1.22484e-05
67,-0.465001,-1.20372e-05
68,-0.460001,-1.18279e-05
69,-0.455001,-1.16194e-05
70,-0.450001,-1.14091e-05
71,-0.445001,-1.12036e-05
72,-0.440001,-1.09998e-05
73,-0.435001,-1.07976e-05
74,-0.430001,-1.0598e-05
75,-0.425001,-1.03986e-05
76,-0.420001,-1.02009e-05
77,-0.415001,-1.00085e-05
78,-0.410001,-9.81813e-06
79,-0.405001,-9.62887e-06
80,-0.400001,-9.44119e-06
81,-0.395001,-9.25224e-06
82,-0.390001,-9.06743e-06
83,-0.385001,-8.88523e-06
84,-0.380001,-8.7075e-06
85,-0.375001,-8.53221e-06
86,-0.370001,-8.35406e-06
87,-0.365001,-8.178e-06
88,-0.360001,-8.00417e-06
89,-0.355001,-7.83056e-06
90,-0.350001,-7.65878e-06
91,-0.345001,-7.49049e-06
92,-0.340001,-7.31786e-06
93,-0.335001,-7.14857e-06
