,"Voltage, V","Current, A"
0,-0.8,-4.19935e-05
1,-0.795,-4.05481e-05
2,-0.79,-3.93691e-05
3,-0.785,-3.83262e-05
4,-0.78,-3.73994e-05
5,-0.775,-3.65503e-05
6,-0.77,-3.57456e-05
7,-0.765,-3.49881e-05
8,-0.76,-3.42612e-05
9,-0.755,-3.35635e-05
10,-0.75,-3.29074e-05
11,-0.745,-3.22773e-05
12,-0.74,-3.16587e-05
13,-0.735,-3.11002e-05
14,-0.73,-3.05474e-05
15,-0.725,-3.00132e-05
16,-0.72,-2.94892e-05
17,-0.715,-2.89659e-05
18,-0.71,-2.84896e-05
19,-0.705,-2.80284e-05
20,-0.7,-2.75663e-05
21,-0.695,-2.71092e-05
22,-0.69,-2.66674e-05
23,-0.685,-2.62436e-05
24,-0.68,-2.58447e-05
25,-0.675,-2.54278e-05
26,-0.67,-2.50185e-05
27,-0.665,-2.46249e-05
28,-0.66,-2.4233e-05
29,-0.655,-2.38586e-05
30,-0.65,-2.34894e-05
31,-0.645,-2.31287e-05
32,-0.64,-2.27957e-05
33,-0.635,-2.24755e-05
34,-0.63,-2.21724e-05
35,-0.625,-2.18722e-05
36,-0.62,-2.15526e-05
37,-0.615,-2.1236e-05
38,-0.61,-2.09182e-05
39,-0.605,-2.0604e-05
40,-0.600001,-2.03019e-05
41,-0.595001,-2.00157e-05
42,-0.590001,-1.9735e-05
43,-0.585001,-1.94539e-05
44,-0.580001,-1.91783e-05
45,-0.575001,-1.88884e-05
46,-0.570001,-1.86075e-05
47,-0.565001,-1.83265e-05
48,-0.560001,-1.8053e-05
49,-0.555001,-1.7773e-05
50,-0.550001,-1.74962e-05
51,-0.545001,-1.72244e-05
52,-0.540001,-1.69573e-05
53,-0.535001,-1.67034e-05
54,-0.530001,-1.64449e-05
55,-0.525001,-1.61755e-05
56,-0.520001,-1.5905e-05
57,-0.515001,-1.56631e-05
58,-0.510001,-1.54079e-05
59,-0.505001,-1.51508e-05
60,-0.500001,-1.49054e-05
61,-0.495001,-1.46616e-05
62,-0.490001,-1.442e-05
63,-0.485001,-1.41827e-05
64,-0.480001,-1.39457e-05
65,-0.475001,-1.3715e-05
66,-0.470001,-1.348e-05
67,-0.465001,-1.32505e-05
68,-0.460001,-1.30213e-05
69,-0.455001,-1.28059e-05
70,-0.450001,-1.25944e-05
71,-0.445001,-1.23793e-05
72,-0.440001,-1.2158e-05
73,-0.435001,-1.19433e-05
74,-0.430001,-1.17275e-05
75,-0.425001,-1.15027e-05
76,-0.420001,-1.12629e-05
77,-0.415001,-1.1065e-05
78,-0.410001,-1.08604e-05
79,-0.405001,-1.06856e-05
80,-0.400001,-1.05096e-05
81,-0.395001,-1.0298e-05
82,-0.390001,-1.00841e-05
83,-0.385001,-9.89513e-06
84,-0.380001,-9.67776e-06
85,-0.375001,-9.5105e-06
86,-0.370001,-9.34757e-06
87,-0.365001,-9.15391e-06
88,-0.360001,-8.95968e-06
89,-0.355001,-8.76471e-06
90,-0.350001,-8.5798e-06
91,-0.345001,-8.4073e-06
92,-0.340001,-8.20567e-06
93,-0.335001,-8.03556e-06
94,-0.330001,-7.8708e-06
95,-0.325001,-7.70287e-06
96,-0.320001,-7.50451e-06
97,-0.315001,-7.31916e-06
98,-0.310001,-7.14765e-06
99,-0.305001,-6.97497e-06
100,-0.300001,-6.80156e-06
101,-0.295001,-6.6268e-06
102,-0.290001,-6.45149e-06
103,-0.285001,-6.28771e-06
104,-0.280001,-6.11615e-06
105,-0.275001,-5.95204e-06
106,-0.270001,-5.78655e-06
107,-0.265001,-5.62599e-06
108,-0.260001,-5.45826e-06
109,-0.255001,-5.29927e-06
110,-0.250001,-5.13701e-06
111,-0.245001,-4.9647e-06
112,-0.240001,-4.80619e-06
113,-0.235001,-4.63603e-06
114,-0.230001,-4.47415e-06
115,-0.225001,-4.33833e-06
116,-0.220001,-4.158e-06
117,-0.215001,-3.99082e-06
118,-0.210001,-3.83458e-06
119,-0.205001,-3.66989e-06
120,-0.200002,-3.54906e-06
121,-0.195002,-3.3895e-06
122,-0.190002,-3.23174e-06
123,-0.185002,-3.07487e-06
124,-0.180002,-2.93434e-06
125,-0.175002,-2.7582e-06
126,-0.170002,-2.59185e-06
127,-0.165002,-2.42946e-06
