,"Voltage, V","Current, A"
0,-0.8,-3.84357e-05
1,-0.795,-3.69508e-05
2,-0.79,-3.57638e-05
3,-0.785,-3.47284e-05
4,-0.78,-3.37959e-05
5,-0.775,-3.29454e-05
6,-0.77,-3.21565e-05
7,-0.765,-3.14052e-05
8,-0.76,-3.0698e-05
9,-0.755,-3.00316e-05
10,-0.75,-2.9399e-05
11,-0.745,-2.87936e-05
12,-0.74,-2.82167e-05
13,-0.735,-2.76437e-05
14,-0.73,-2.70904e-05
15,-0.725,-2.65517e-05
16,-0.72,-2.60208e-05
17,-0.715,-2.54922e-05
18,-0.71,-2.49832e-05
19,-0.705,-2.44923e-05
20,-0.7,-2.40273e-05
21,-0.695,-2.35691e-05
22,-0.69,-2.30882e-05
23,-0.685,-2.26678e-05
24,-0.68,-2.22928e-05
25,-0.675,-2.19115e-05
26,-0.67,-2.15457e-05
27,-0.665,-2.11762e-05
28,-0.66,-2.07988e-05
29,-0.655,-2.0422e-05
30,-0.65,-2.00544e-05
31,-0.645,-1.97006e-05
32,-0.64,-1.93543e-05
33,-0.635,-1.90362e-05
34,-0.63,-1.87157e-05
35,-0.625,-1.8407e-05
36,-0.62,-1.80895e-05
37,-0.615,-1.77875e-05
38,-0.61,-1.74856e-05
39,-0.605,-1.71921e-05
40,-0.600001,-1.69003e-05
41,-0.595001,-1.66088e-05
42,-0.590001,-1.6319e-05
43,-0.585001,-1.60279e-05
44,-0.580001,-1.57475e-05
45,-0.575001,-1.54674e-05
46,-0.570001,-1.51876e-05
47,-0.565001,-1.49145e-05
48,-0.560001,-1.46416e-05
49,-0.555001,-1.43802e-05
50,-0.550001,-1.41121e-05
51,-0.545001,-1.38452e-05
52,-0.540001,-1.35812e-05
53,-0.535001,-1.33227e-05
54,-0.530001,-1.30654e-05
55,-0.525001,-1.282e-05
56,-0.520001,-1.25968e-05
57,-0.515001,-1.23411e-05
58,-0.510001,-1.2089e-05
59,-0.505001,-1.18487e-05
60,-0.500001,-1.16024e-05
61,-0.495001,-1.13527e-05
62,-0.490001,-1.11025e-05
63,-0.485001,-1.08727e-05
64,-0.480001,-1.06476e-05
65,-0.475001,-1.04407e-05
66,-0.470001,-1.02001e-05
67,-0.465001,-9.96764e-06
68,-0.460001,-9.76986e-06
69,-0.455001,-9.56171e-06
70,-0.450001,-9.35051e-06
71,-0.445001,-9.14704e-06
72,-0.440001,-8.94731e-06
73,-0.435001,-8.75606e-06
74,-0.430001,-8.54239e-06
75,-0.425001,-8.32426e-06
76,-0.420001,-8.14458e-06
77,-0.415001,-7.95375e-06
78,-0.410001,-7.76997e-06
79,-0.405001,-7.59412e-06
80,-0.400001,-7.40726e-06
81,-0.395001,-7.23258e-06
82,-0.390001,-7.0502e-06
83,-0.385001,-6.87412e-06
84,-0.380001,-6.70766e-06
85,-0.375001,-6.5273e-06
86,-0.370001,-6.35484e-06
87,-0.365001,-6.19198e-06
88,-0.360001,-6.0191e-06
89,-0.355001,-5.85161e-06
90,-0.350001,-5.70073e-06
91,-0.345001,-5.55154e-06
92,-0.340001,-5.39245e-06
93,-0.335001,-5.23446e-06
94,-0.330001,-5.07818e-06
95,-0.325001,-4.92189e-06
96,-0.320001,-4.7731e-06
97,-0.315001,-4.62866e-06
98,-0.310001,-4.48492e-06
99,-0.305001,-4.34688e-06
100,-0.300001,-4.21239e-06
101,-0.295001,-4.04972e-06
102,-0.290001,-3.91581e-06
